'Elapsed time','ECG'
'0:30.235',-0.720
'0:30.240',-0.520
'0:30.245',-0.440
'0:30.250',-0.360
'0:30.255',-0.640
'0:30.260',-0.760
'0:30.265',-0.240
'0:30.270',-0.080
'0:30.275',-1.000
'0:30.280',-0.960
'0:30.285',-1.040
'0:30.290',-0.240
'0:30.295',-0.960
'0:30.300',1.160
'0:30.305',-0.160
'0:30.310',-1.280
'0:30.315',-0.520
'0:30.320',-0.480
'0:30.325',-0.680
'0:30.330',-0.560
'0:30.335',-0.720
'0:30.340',-0.760
'0:30.345',-0.560
'0:30.350',-0.280
'0:30.355',-0.640
'0:30.360',0.720
'0:30.365',-1.520
'0:30.370',-0.880
'0:30.375',-0.400
'0:30.380',0.120
'0:30.385',0.440
'0:30.390',-0.880
'0:30.395',-0.360
'0:30.400',-1.080
'0:30.405',0.080
'0:30.410',-0.240
'0:30.415',-0.200
'0:30.420',-0.320
'0:30.425',-0.280
'0:30.430',-0.360
'0:30.435',-0.280
'0:30.440',-0.360
'0:30.445',-0.360
'0:30.450',-0.440
'0:30.455',-0.280
'0:30.460',-0.520
'0:30.465',-0.080
'0:30.470',-0.360
'0:30.475',-0.400
'0:30.480',-0.480
'0:30.485',-0.120
'0:30.490',-0.440
'0:30.495',-0.600
'0:30.500',-0.560
'0:30.505',-0.520
'0:30.510',-0.440
'0:30.515',-0.520
'0:30.520',-0.360
'0:30.525',-0.440
'0:30.530',-0.400
'0:30.535',-0.480
'0:30.540',-0.480
'0:30.545',-0.320
'0:30.550',-0.480
'0:30.555',-0.480
'0:30.560',-0.520
'0:30.565',-0.360
'0:30.570',-0.160
'0:30.575',-0.400
'0:30.580',-0.880
'0:30.585',-0.640
'0:30.590',-0.600
'0:30.595',-0.360
'0:30.600',-0.200
'0:30.605',-0.200
'0:30.610',-0.480
'0:30.615',-0.880
'0:30.620',-0.400
'0:30.625',-0.400
'0:30.630',-0.160
'0:30.635',0.040
'0:30.640',-0.720
'0:30.645',0.280
'0:30.650',-0.600
'0:30.655',-0.200
'0:30.660',-0.400
'0:30.665',-0.080
'0:30.670',0.160
'0:30.675',0.120
'0:30.680',-0.120
'0:30.685',-0.080
'0:30.690',-0.040
'0:30.695',-0.280
'0:30.700',-0.240
'0:30.705',0.520
'0:30.710',0.280
'0:30.715',0.720
'0:30.720',0.280
'0:30.725',0.240
'0:30.730',-0.040
'0:30.735',0.720
'0:30.740',0.200
'0:30.745',0.240
'0:30.750',0.520
'0:30.755',0.720
'0:30.760',0.520
'0:30.765',0.920
'0:30.770',0.680
'0:30.775',0.560
'0:30.780',0.400
'0:30.785',0.680
'0:30.790',0.720
'0:30.795',0.640
'0:30.800',0.480
'0:30.805',0.320
'0:30.810',0.680
'0:30.815',0.960
'0:30.820',0.880
'0:30.825',0.440
'0:30.830',0.920
'0:30.835',0.600
'0:30.840',0.600
'0:30.845',0.840
'0:30.850',1.120
'0:30.855',1.000
'0:30.860',0.600
'0:30.865',0.920
'0:30.870',0.920
'0:30.875',0.920
'0:30.880',0.760
'0:30.885',1.080
'0:30.890',0.840
'0:30.895',1.040
'0:30.900',0.920
'0:30.905',0.400
'0:30.910',2.160
'0:30.915',1.600
'0:30.920',1.600
'0:30.925',2.120
'0:30.930',2.240
'0:30.935',1.600
'0:30.940',1.400
'0:30.945',1.320
'0:30.950',1.120
'0:30.955',0.960
'0:30.960',0.920
'0:30.965',0.920
'0:30.970',0.960
'0:30.975',0.920
'0:30.980',0.880
'0:30.985',0.920
'0:30.990',0.920
'0:30.995',0.840
'0:31.000',0.880
'0:31.005',0.960
'0:31.010',0.960
'0:31.015',0.880
'0:31.020',0.600
'0:31.025',0.520
'0:31.030',1.000
'0:31.035',1.240
'0:31.040',0.960
'0:31.045',0.200
'0:31.050',1.040
'0:31.055',1.000
'0:31.060',0.880
'0:31.065',0.920
'0:31.070',1.240
'0:31.075',0.360
'0:31.080',0.760
'0:31.085',1.360
'0:31.090',1.440
'0:31.095',1.320
'0:31.100',1.280
'0:31.105',1.400
'0:31.110',1.000
'0:31.115',0.880
'0:31.120',1.480
'0:31.125',1.880
'0:31.130',1.480
'0:31.135',0.920
'0:31.140',1.360
'0:31.145',1.520
'0:31.150',1.560
'0:31.155',1.600
'0:31.160',1.280
'0:31.165',1.840
'0:31.170',1.640
'0:31.175',1.480
'0:31.180',1.480
'0:31.185',1.560
'0:31.190',1.480
'0:31.195',1.480
'0:31.200',1.520
'0:31.205',1.480
'0:31.210',1.480
'0:31.215',1.520
'0:31.220',1.480
'0:31.225',1.480
'0:31.230',1.520
'0:31.235',1.560
'0:31.240',1.560
'0:31.245',1.520
'0:31.250',1.680
'0:31.255',1.560
'0:31.260',1.560
'0:31.265',1.520
'0:31.270',1.680
'0:31.275',1.560
'0:31.280',1.600
'0:31.285',1.400
'0:31.290',1.440
'0:31.295',1.760
'0:31.300',1.600
'0:31.305',1.600
'0:31.310',1.600
'0:31.315',1.680
'0:31.320',1.640
'0:31.325',1.960
'0:31.330',1.920
'0:31.335',1.960
'0:31.340',2.080
'0:31.345',2.200
'0:31.350',2.280
'0:31.355',2.320
'0:31.360',2.440
'0:31.365',2.560
'0:31.370',2.520
'0:31.375',2.560
'0:31.380',2.640
'0:31.385',2.800
'0:31.390',2.760
'0:31.395',2.760
'0:31.400',2.800
'0:31.405',2.880
'0:31.410',2.920
'0:31.415',2.920
'0:31.420',2.960
'0:31.425',3.160
'0:31.430',3.400
'0:31.435',3.760
'0:31.440',4.080
'0:31.445',4.400
'0:31.450',4.600
'0:31.455',4.720
'0:31.460',4.800
'0:31.465',4.920
'0:31.470',5.000
'0:31.475',5.080
'0:31.480',5.000
'0:31.485',5.120
'0:31.490',5.240
'0:31.495',5.360
'0:31.500',5.360
'0:31.505',5.400
'0:31.510',5.440
'0:31.515',5.480
'0:31.520',5.520
'0:31.525',5.560
'0:31.530',5.480
'0:31.535',5.480
'0:31.540',5.440
'0:31.545',5.400
'0:31.550',5.440
'0:31.555',5.400
'0:31.560',5.320
'0:31.565',5.280
'0:31.570',5.240
'0:31.575',5.200
'0:31.580',5.040
'0:31.585',5.000
'0:31.590',4.920
'0:31.595',4.800
'0:31.600',4.680
'0:31.605',4.720
'0:31.610',4.560
'0:31.615',4.440
'0:31.620',4.400
'0:31.625',4.400
'0:31.630',4.320
'0:31.635',4.200
'0:31.640',4.200
'0:31.645',4.120
'0:31.650',4.000
'0:31.655',3.880
'0:31.660',3.920
'0:31.665',3.800
'0:31.670',3.720
'0:31.675',3.640
'0:31.680',3.520
'0:31.685',3.520
'0:31.690',3.440
'0:31.695',3.400
'0:31.700',3.200
'0:31.705',3.320
'0:31.710',3.480
'0:31.715',3.680
'0:31.720',3.800
'0:31.725',3.840
'0:31.730',3.960
'0:31.735',3.840
'0:31.740',3.600
'0:31.745',3.160
'0:31.750',2.880
'0:31.755',2.640
'0:31.760',2.440
'0:31.765',2.400
'0:31.770',2.320
'0:31.775',2.200
'0:31.780',2.120
'0:31.785',2.120
'0:31.790',2.000
'0:31.795',1.960
'0:31.800',1.840
'0:31.805',1.840
'0:31.810',1.840
'0:31.815',1.840
'0:31.820',1.840
'0:31.825',1.800
'0:31.830',1.760
'0:31.835',1.760
'0:31.840',1.680
'0:31.845',1.600
'0:31.850',1.520
'0:31.855',1.360
'0:31.860',1.400
'0:31.865',1.520
'0:31.870',1.440
'0:31.875',1.440
'0:31.880',1.480
'0:31.885',1.520
'0:31.890',1.360
'0:31.895',1.360
'0:31.900',1.280
'0:31.905',1.280
'0:31.910',1.280
'0:31.915',1.240
'0:31.920',1.240
'0:31.925',1.280
'0:31.930',1.040
'0:31.935',1.200
'0:31.940',1.160
'0:31.945',1.040
'0:31.950',1.000
'0:31.955',1.000
'0:31.960',1.000
'0:31.965',0.960
'0:31.970',0.960
'0:31.975',1.000
'0:31.980',0.920
'0:31.985',0.800
'0:31.990',0.920
'0:31.995',0.800
'0:32.000',0.840
'0:32.005',0.800
'0:32.010',0.840
'0:32.015',0.760
'0:32.020',0.760
'0:32.025',0.760
'0:32.030',0.720
'0:32.035',0.680
'0:32.040',0.760
'0:32.045',0.760
'0:32.050',0.600
'0:32.055',0.680
'0:32.060',0.560
'0:32.065',0.600
'0:32.070',0.600
'0:32.075',0.600
'0:32.080',0.520
'0:32.085',0.560
'0:32.090',0.640
'0:32.095',0.600
'0:32.100',0.600
'0:32.105',0.560
'0:32.110',0.560
'0:32.115',0.640
'0:32.120',0.640
'0:32.125',0.440
'0:32.130',0.480
'0:32.135',0.520
'0:32.140',0.520
'0:32.145',0.480
'0:32.150',0.400
'0:32.155',0.480
'0:32.160',0.520
'0:32.165',0.480
'0:32.170',0.480
'0:32.175',0.520
'0:32.180',0.480
'0:32.185',0.440
'0:32.190',0.480
'0:32.195',0.400
'0:32.200',0.440
'0:32.205',0.400
'0:32.210',0.360
'0:32.215',0.440
'0:32.220',0.320
'0:32.225',0.480
'0:32.230',0.200
'0:32.235',0.480
'0:32.240',0.520
'0:32.245',0.360
'0:32.250',0.360
'0:32.255',0.360
'0:32.260',0.360
'0:32.265',0.320
'0:32.270',0.360
'0:32.275',0.360
'0:32.280',0.200
'0:32.285',0.360
'0:32.290',0.320
'0:32.295',0.360
'0:32.300',0.320
'0:32.305',0.200
'0:32.310',0.520
'0:32.315',0.280
'0:32.320',0.320
'0:32.325',0.200
'0:32.330',0.240
'0:32.335',0.280
'0:32.340',0.320
'0:32.345',0.280
'0:32.350',0.240
'0:32.355',0.320
'0:32.360',0.320
'0:32.365',0.240
'0:32.370',0.320
'0:32.375',0.320
'0:32.380',0.280
'0:32.385',0.360
'0:32.390',0.400
'0:32.395',0.240
'0:32.400',0.400
'0:32.405',0.240
'0:32.410',0.280
'0:32.415',0.200
'0:32.420',0.200
'0:32.425',0.200
'0:32.430',0.160
'0:32.435',0.200
'0:32.440',0.200
'0:32.445',0.120
'0:32.450',0.200
'0:32.455',0.120
'0:32.460',0.160
'0:32.465',0.120
'0:32.470',0.080
'0:32.475',0.200
'0:32.480',0.240
'0:32.485',0.240
'0:32.490',0.200
'0:32.495',0.280
'0:32.500',0.240
'0:32.505',0.280
'0:32.510',0.440
'0:32.515',0.600
'0:32.520',0.720
'0:32.525',0.840
'0:32.530',0.920
'0:32.535',0.880
'0:32.540',0.840
'0:32.545',0.560
'0:32.550',0.280
'0:32.555',0.320
'0:32.560',0.200
'0:32.565',0.120
'0:32.570',0.080
'0:32.575',0.160
'0:32.580',0.080
'0:32.585',0.120
'0:32.590',0.160
'0:32.595',0.240
'0:32.600',0.200
'0:32.605',0.240
'0:32.610',0.200
'0:32.615',0.240
'0:32.620',0.200
'0:32.625',0.200
'0:32.630',0.200
'0:32.635',0.240
'0:32.640',0.280
'0:32.645',0.240
'0:32.650',0.200
'0:32.655',0.200
'0:32.660',0.200
'0:32.665',0.280
'0:32.670',0.240
'0:32.675',0.280
'0:32.680',0.280
'0:32.685',0.200
'0:32.690',0.240
'0:32.695',0.280
'0:32.700',0.320
'0:32.705',0.240
'0:32.710',0.240
'0:32.715',0.320
'0:32.720',0.240
'0:32.725',0.120
'0:32.730',0.200
'0:32.735',0.320
'0:32.740',0.320
'0:32.745',0.240
'0:32.750',0.280
'0:32.755',0.280
'0:32.760',0.240
'0:32.765',0.280
'0:32.770',0.280
'0:32.775',0.280
'0:32.780',0.240
'0:32.785',0.280
'0:32.790',0.320
'0:32.795',0.280
'0:32.800',0.360
'0:32.805',0.360
'0:32.810',0.280
'0:32.815',0.400
'0:32.820',0.360
'0:32.825',0.280
'0:32.830',0.240
'0:32.835',0.320
'0:32.840',0.360
'0:32.845',0.360
'0:32.850',0.360
'0:32.855',0.320
'0:32.860',0.360
'0:32.865',0.320
'0:32.870',0.320
'0:32.875',0.280
'0:32.880',0.320
'0:32.885',0.280
'0:32.890',0.320
'0:32.895',0.280
'0:32.900',0.320
'0:32.905',0.280
'0:32.910',0.120
'0:32.915',0.280
'0:32.920',0.360
'0:32.925',0.320
'0:32.930',0.360
'0:32.935',0.120
'0:32.940',0.360
'0:32.945',0.400
'0:32.950',0.240
'0:32.955',0.280
'0:32.960',0.240
'0:32.965',0.240
'0:32.970',0.480
'0:32.975',0.320
'0:32.980',0.280
'0:32.985',0.400
'0:32.990',0.320
'0:32.995',0.400
'0:33.000',0.360
'0:33.005',0.360
'0:33.010',0.480
'0:33.015',0.440
'0:33.020',0.400
'0:33.025',0.400
'0:33.030',0.320
'0:33.035',0.480
'0:33.040',0.440
'0:33.045',0.400
'0:33.050',0.440
'0:33.055',0.400
'0:33.060',0.360
'0:33.065',0.360
'0:33.070',0.320
'0:33.075',0.480
'0:33.080',0.400
'0:33.085',0.640
'0:33.090',0.480
'0:33.095',0.400
'0:33.100',0.480
'0:33.105',0.440
'0:33.110',0.480
'0:33.115',0.560
'0:33.120',0.520
'0:33.125',0.480
'0:33.130',0.640
'0:33.135',0.680
'0:33.140',0.560
'0:33.145',0.600
'0:33.150',0.600
'0:33.155',0.640
'0:33.160',0.600
'0:33.165',0.640
'0:33.170',0.600
'0:33.175',0.520
'0:33.180',0.520
'0:33.185',0.560
'0:33.190',0.560
'0:33.195',0.600
'0:33.200',0.600
'0:33.205',0.600
'0:33.210',0.600
'0:33.215',0.480
'0:33.220',0.560
'0:33.225',0.640
'0:33.230',0.640
'0:33.235',0.600
'0:33.240',0.560
'0:33.245',0.520
'0:33.250',0.600
'0:33.255',0.640
'0:33.260',0.560
'0:33.265',0.600
'0:33.270',0.680
'0:33.275',0.760
'0:33.280',0.920
'0:33.285',0.960
'0:33.290',1.120
'0:33.295',1.280
'0:33.300',1.480
'0:33.305',1.400
'0:33.310',1.200
'0:33.315',0.920
'0:33.320',0.760
'0:33.325',0.640
'0:33.330',0.640
'0:33.335',0.680
'0:33.340',0.720
'0:33.345',0.640
'0:33.350',0.680
'0:33.355',0.640
'0:33.360',0.640
'0:33.365',0.680
'0:33.370',0.640
'0:33.375',0.640
'0:33.380',0.760
'0:33.385',0.640
'0:33.390',0.720
'0:33.395',0.720
'0:33.400',0.640
'0:33.405',0.720
'0:33.410',0.680
'0:33.415',0.720
'0:33.420',0.760
'0:33.425',0.720
'0:33.430',0.640
'0:33.435',0.720
'0:33.440',0.720
'0:33.445',0.640
'0:33.450',0.880
'0:33.455',0.760
'0:33.460',0.760
'0:33.465',0.720
'0:33.470',0.760
'0:33.475',0.680
'0:33.480',0.920
'0:33.485',0.760
'0:33.490',0.760
'0:33.495',0.760
'0:33.500',0.800
'0:33.505',0.760
'0:33.510',0.840
'0:33.515',0.760
'0:33.520',0.720
'0:33.525',0.720
'0:33.530',0.760
'0:33.535',0.760
'0:33.540',0.800
'0:33.545',0.920
'0:33.550',0.920
'0:33.555',0.840
'0:33.560',0.840
'0:33.565',0.840
'0:33.570',0.840
'0:33.575',0.840
'0:33.580',0.920
'0:33.585',0.880
'0:33.590',0.920
'0:33.595',0.880
'0:33.600',0.920
'0:33.605',0.880
'0:33.610',0.880
'0:33.615',0.880
'0:33.620',0.880
'0:33.625',0.880
'0:33.630',0.920
'0:33.635',1.000
'0:33.640',0.880
'0:33.645',0.920
'0:33.650',0.920
'0:33.655',0.960
'0:33.660',0.960
'0:33.665',0.920
'0:33.670',0.960
'0:33.675',0.920
'0:33.680',0.920
'0:33.685',0.880
'0:33.690',0.880
'0:33.695',0.960
'0:33.700',0.880
'0:33.705',0.960
'0:33.710',0.920
'0:33.715',0.920
'0:33.720',0.920
'0:33.725',0.920
'0:33.730',0.960
'0:33.735',0.960
'0:33.740',0.920
'0:33.745',1.000
'0:33.750',1.040
'0:33.755',1.040
'0:33.760',0.960
'0:33.765',0.960
'0:33.770',1.040
'0:33.775',1.040
'0:33.780',1.000
'0:33.785',1.000
'0:33.790',1.000
'0:33.795',1.040
'0:33.800',1.080
'0:33.805',0.960
'0:33.810',1.000
'0:33.815',0.960
'0:33.820',1.040
'0:33.825',1.040
'0:33.830',1.040
'0:33.835',1.040
'0:33.840',1.040
'0:33.845',1.040
'0:33.850',1.040
'0:33.855',1.000
'0:33.860',1.080
'0:33.865',1.040
'0:33.870',1.040
'0:33.875',1.040
'0:33.880',1.040
'0:33.885',1.080
'0:33.890',1.120
'0:33.895',1.120
'0:33.900',1.120
'0:33.905',1.120
'0:33.910',1.120
'0:33.915',1.120
'0:33.920',1.120
'0:33.925',1.080
'0:33.930',1.080
'0:33.935',1.080
'0:33.940',1.160
'0:33.945',1.040
'0:33.950',1.040
'0:33.955',1.040
'0:33.960',1.040
'0:33.965',1.000
'0:33.970',1.000
'0:33.975',1.120
'0:33.980',1.080
'0:33.985',1.080
'0:33.990',1.080
'0:33.995',1.000
'0:34.000',1.040
'0:34.005',1.120
'0:34.010',1.080
'0:34.015',1.040
'0:34.020',1.080
'0:34.025',1.080
'0:34.030',1.160
'0:34.035',1.080
'0:34.040',1.240
'0:34.045',1.400
'0:34.050',1.520
'0:34.055',1.640
'0:34.060',1.760
'0:34.065',1.840
'0:34.070',1.760
'0:34.075',1.520
'0:34.080',1.280
'0:34.085',1.160
'0:34.090',1.000
'0:34.095',1.080
'0:34.100',0.960
'0:34.105',1.000
'0:34.110',0.920
'0:34.115',0.960
'0:34.120',0.960
'0:34.125',1.000
'0:34.130',1.000
'0:34.135',1.000
'0:34.140',1.000
'0:34.145',1.040
'0:34.150',0.960
'0:34.155',0.960
'0:34.160',0.960
'0:34.165',1.040
'0:34.170',1.000
'0:34.175',1.000
'0:34.180',1.040
'0:34.185',1.000
'0:34.190',1.000
'0:34.195',1.080
'0:34.200',1.000
'0:34.205',1.000
'0:34.210',1.000
'0:34.215',1.040
'0:34.220',1.080
'0:34.225',1.040
'0:34.230',1.080
'0:34.235',1.040
'0:34.240',1.040
'0:34.245',1.040
'0:34.250',0.960
'0:34.255',1.000
'0:34.260',1.120
'0:34.265',1.000
'0:34.270',1.120
'0:34.275',1.040
'0:34.280',1.040
'0:34.285',1.080
'0:34.290',1.080
'0:34.295',1.080
'0:34.300',1.120
'0:34.305',1.120
'0:34.310',1.120
'0:34.315',1.080
'0:34.320',1.120
'0:34.325',1.120
'0:34.330',1.080
'0:34.335',1.080
'0:34.340',1.120
'0:34.345',1.160
'0:34.350',1.080
'0:34.355',1.160
'0:34.360',1.120
'0:34.365',1.120
'0:34.370',1.120
'0:34.375',1.160
'0:34.380',1.120
'0:34.385',1.120
'0:34.390',1.120
'0:34.395',1.160
'0:34.400',1.160
'0:34.405',1.160
'0:34.410',1.160
'0:34.415',1.160
'0:34.420',1.120
'0:34.425',1.080
'0:34.430',1.120
'0:34.435',1.120
'0:34.440',1.200
'0:34.445',1.080
'0:34.450',1.080
'0:34.455',1.160
'0:34.460',1.120
'0:34.465',1.160
'0:34.470',1.120
'0:34.475',1.160
'0:34.480',1.120
'0:34.485',1.080
'0:34.490',1.080
'0:34.495',1.160
'0:34.500',1.120
'0:34.505',1.160
'0:34.510',1.160
'0:34.515',1.160
'0:34.520',1.120
'0:34.525',1.120
'0:34.530',1.080
'0:34.535',1.120
'0:34.540',1.120
'0:34.545',1.160
'0:34.550',1.160
'0:34.555',1.120
'0:34.560',1.200
'0:34.565',1.160
'0:34.570',1.120
'0:34.575',1.120
'0:34.580',1.160
'0:34.585',1.240
'0:34.590',1.160
'0:34.595',1.200
'0:34.600',1.200
'0:34.605',1.200
'0:34.610',1.160
'0:34.615',1.200
'0:34.620',1.160
'0:34.625',1.160
'0:34.630',1.200
'0:34.635',1.160
'0:34.640',1.160
'0:34.645',1.160
'0:34.650',1.120
'0:34.655',1.200
'0:34.660',1.120
'0:34.665',1.120
'0:34.670',1.160
'0:34.675',1.120
'0:34.680',1.160
'0:34.685',1.200
'0:34.690',1.200
'0:34.695',1.200
'0:34.700',1.240
'0:34.705',1.280
'0:34.710',1.280
'0:34.715',1.280
'0:34.720',1.280
'0:34.725',1.280
'0:34.730',1.240
'0:34.735',1.240
'0:34.740',1.240
'0:34.745',1.280
'0:34.750',1.240
'0:34.755',1.200
'0:34.760',1.160
'0:34.765',1.200
'0:34.770',1.160
'0:34.775',1.160
'0:34.780',1.160
'0:34.785',1.160
'0:34.790',1.200
'0:34.795',1.160
'0:34.800',1.160
'0:34.805',1.200
'0:34.810',1.200
'0:34.815',1.160
'0:34.820',1.160
'0:34.825',1.120
'0:34.830',1.200
'0:34.835',1.160
'0:34.840',1.160
'0:34.845',1.160
'0:34.850',1.160
'0:34.855',1.280
'0:34.860',1.440
'0:34.865',1.560
'0:34.870',1.720
'0:34.875',1.920
'0:34.880',1.960
'0:34.885',1.920
'0:34.890',1.720
'0:34.895',1.520
'0:34.900',1.280
'0:34.905',1.160
'0:34.910',1.160
'0:34.915',1.120
'0:34.920',1.080
'0:34.925',1.080
'0:34.930',1.040
'0:34.935',1.040
'0:34.940',1.080
'0:34.945',1.080
'0:34.950',1.040
'0:34.955',1.080
'0:34.960',1.120
'0:34.965',1.080
'0:34.970',1.040
'0:34.975',1.040
'0:34.980',1.080
'0:34.985',1.080
'0:34.990',1.080
'0:34.995',1.040
'0:35.000',1.040
'0:35.005',1.040
'0:35.010',1.040
'0:35.015',1.080
'0:35.020',1.040
'0:35.025',1.120
'0:35.030',1.120
'0:35.035',1.040
'0:35.040',1.120
'0:35.045',1.080
'0:35.050',1.080
'0:35.055',1.120
'0:35.060',1.080
'0:35.065',1.080
'0:35.070',1.080
'0:35.075',1.040
'0:35.080',1.080
'0:35.085',1.080
'0:35.090',1.120
'0:35.095',1.120
'0:35.100',1.120
'0:35.105',1.120
'0:35.110',1.120
'0:35.115',1.080
'0:35.120',1.080
'0:35.125',1.120
'0:35.130',1.080
'0:35.135',1.080
'0:35.140',1.120
'0:35.145',1.120
'0:35.150',1.120
'0:35.155',1.160
'0:35.160',1.120
'0:35.165',1.120
'0:35.170',1.120
'0:35.175',1.200
'0:35.180',1.080
'0:35.185',1.200
'0:35.190',1.200
'0:35.195',1.200
'0:35.200',1.160
'0:35.205',1.160
'0:35.210',1.160
'0:35.215',1.200
'0:35.220',1.160
'0:35.225',1.160
'0:35.230',1.160
'0:35.235',1.120
'0:35.240',1.120
'0:35.245',1.160
'0:35.250',1.160
'0:35.255',1.120
'0:35.260',1.160
'0:35.265',1.160
'0:35.270',1.120
'0:35.275',1.160
'0:35.280',1.200
'0:35.285',1.120
'0:35.290',1.160
'0:35.295',1.120
'0:35.300',1.160
'0:35.305',1.200
'0:35.310',1.160
'0:35.315',1.160
'0:35.320',1.200
'0:35.325',1.160
'0:35.330',1.160
'0:35.335',1.160
'0:35.340',1.160
'0:35.345',1.160
'0:35.350',1.160
'0:35.355',1.120
'0:35.360',1.120
'0:35.365',1.120
'0:35.370',1.160
'0:35.375',1.120
'0:35.380',1.200
'0:35.385',1.200
'0:35.390',1.200
'0:35.395',1.200
'0:35.400',1.200
'0:35.405',1.160
'0:35.410',1.160
'0:35.415',1.240
'0:35.420',1.240
'0:35.425',1.200
'0:35.430',1.200
'0:35.435',1.160
'0:35.440',1.160
'0:35.445',1.160
'0:35.450',1.160
'0:35.455',1.160
'0:35.460',1.120
'0:35.465',1.160
'0:35.470',1.160
'0:35.475',1.160
'0:35.480',1.200
'0:35.485',1.160
'0:35.490',1.160
'0:35.495',1.200
'0:35.500',1.200
'0:35.505',1.160
'0:35.510',1.160
'0:35.515',1.160
'0:35.520',1.160
'0:35.525',1.160
'0:35.530',1.160
'0:35.535',1.200
'0:35.540',1.160
'0:35.545',1.200
'0:35.550',1.160
'0:35.555',1.120
'0:35.560',1.120
'0:35.565',1.240
'0:35.570',1.240
'0:35.575',1.160
'0:35.580',1.200
'0:35.585',1.200
'0:35.590',1.240
'0:35.595',1.240
'0:35.600',1.280
'0:35.605',1.240
'0:35.610',1.240
'0:35.615',1.240
'0:35.620',1.200
'0:35.625',1.240
'0:35.630',1.240
'0:35.635',1.240
'0:35.640',1.160
'0:35.645',1.160
'0:35.650',1.120
'0:35.655',1.160
'0:35.660',1.120
'0:35.665',1.120
'0:35.670',1.160
'0:35.675',1.160
'0:35.680',1.160
'0:35.685',1.120
'0:35.690',1.160
'0:35.695',1.160
'0:35.700',1.120
'0:35.705',1.120
'0:35.710',1.120
'0:35.715',1.120
'0:35.720',1.120
'0:35.725',1.120
'0:35.730',1.120
'0:35.735',1.160
'0:35.740',1.320
'0:35.745',1.440
'0:35.750',1.560
'0:35.755',1.720
'0:35.760',1.920
'0:35.765',1.960
'0:35.770',1.960
'0:35.775',1.760
'0:35.780',1.480
'0:35.785',1.280
'0:35.790',1.080
'0:35.795',1.080
'0:35.800',1.080
'0:35.805',1.040
'0:35.810',1.000
'0:35.815',1.000
'0:35.820',0.960
'0:35.825',1.000
'0:35.830',1.000
'0:35.835',1.000
'0:35.840',0.960
'0:35.845',1.000
'0:35.850',0.960
'0:35.855',1.040
'0:35.860',1.000
'0:35.865',0.960
'0:35.870',1.040
'0:35.875',1.000
'0:35.880',1.000
'0:35.885',1.040
'0:35.890',1.000
'0:35.895',1.000
'0:35.900',0.960
'0:35.905',1.000
'0:35.910',1.000
'0:35.915',1.040
'0:35.920',1.000
'0:35.925',0.960
'0:35.930',1.000
'0:35.935',1.040
'0:35.940',1.000
'0:35.945',1.000
'0:35.950',0.960
'0:35.955',1.040
'0:35.960',1.040
'0:35.965',1.000
'0:35.970',1.040
'0:35.975',1.000
'0:35.980',1.040
'0:35.985',1.040
'0:35.990',1.040
'0:35.995',1.040
'0:36.000',1.040
'0:36.005',1.000
'0:36.010',1.000
'0:36.015',1.000
'0:36.020',1.040
'0:36.025',1.040
'0:36.030',1.040
'0:36.035',1.040
'0:36.040',1.040
'0:36.045',1.040
'0:36.050',1.000
'0:36.055',1.080
'0:36.060',1.080
'0:36.065',1.120
'0:36.070',1.080
'0:36.075',1.120
'0:36.080',1.080
'0:36.085',1.080
'0:36.090',1.080
'0:36.095',1.120
'0:36.100',1.120
'0:36.105',1.120
'0:36.110',1.080
'0:36.115',1.080
'0:36.120',1.080
'0:36.125',1.080
'0:36.130',1.080
'0:36.135',1.080
'0:36.140',1.120
'0:36.145',1.080
'0:36.150',1.120
'0:36.155',1.120
'0:36.160',1.040
'0:36.165',1.040
'0:36.170',1.080
'0:36.175',1.080
'0:36.180',1.080
'0:36.185',1.080
'0:36.190',1.120
'0:36.195',1.080
'0:36.200',1.080
'0:36.205',1.120
'0:36.210',1.040
'0:36.215',1.000
'0:36.220',1.040
'0:36.225',1.080
'0:36.230',1.040
'0:36.235',1.080
'0:36.240',1.080
'0:36.245',1.080
'0:36.250',1.080
'0:36.255',1.080
'0:36.260',1.040
'0:36.265',1.120
'0:36.270',1.120
'0:36.275',1.120
'0:36.280',1.080
'0:36.285',1.080
'0:36.290',1.120
'0:36.295',1.120
'0:36.300',1.080
'0:36.305',1.120
'0:36.310',1.080
'0:36.315',1.120
'0:36.320',1.120
'0:36.325',1.080
'0:36.330',1.120
'0:36.335',1.120
'0:36.340',1.120
'0:36.345',1.080
'0:36.350',1.080
'0:36.355',1.080
'0:36.360',1.120
'0:36.365',1.120
'0:36.370',1.120
'0:36.375',1.040
'0:36.380',1.120
'0:36.385',1.120
'0:36.390',1.120
'0:36.395',1.080
'0:36.400',1.120
'0:36.405',1.160
'0:36.410',1.080
'0:36.415',1.040
'0:36.420',1.040
'0:36.425',1.080
'0:36.430',1.080
'0:36.435',1.120
'0:36.440',1.120
'0:36.445',1.080
'0:36.450',1.080
'0:36.455',1.080
'0:36.460',1.080
'0:36.465',1.080
'0:36.470',1.120
'0:36.475',1.080
'0:36.480',1.080
'0:36.485',1.080
'0:36.490',1.120
'0:36.495',1.080
'0:36.500',1.040
'0:36.505',1.080
'0:36.510',1.040
'0:36.515',1.080
'0:36.520',1.080
'0:36.525',1.120
'0:36.530',1.240
'0:36.535',1.200
'0:36.540',1.200
'0:36.545',1.160
