'Elapsed time','ECG'
'0:29.455',2.500
'0:29.460',2.300
'0:29.465',2.200
'0:29.470',2.400
'0:29.475',2.300
'0:29.480',2.300
'0:29.485',2.400
'0:29.490',2.300
'0:29.495',2.300
'0:29.500',2.400
'0:29.505',2.500
'0:29.510',2.400
'0:29.515',2.400
'0:29.520',2.500
'0:29.525',2.400
'0:29.530',2.400
'0:29.535',2.600
'0:29.540',2.600
'0:29.545',2.500
'0:29.550',2.600
'0:29.555',2.600
'0:29.560',2.500
'0:29.565',2.600
'0:29.570',2.600
'0:29.575',2.600
'0:29.580',2.600
'0:29.585',2.600
'0:29.590',2.700
'0:29.595',2.300
'0:29.600',2.500
'0:29.605',2.500
'0:29.610',2.300
'0:29.615',2.200
'0:29.620',2.400
'0:29.625',2.200
'0:29.630',2.100
'0:29.635',2.300
'0:29.640',2.300
'0:29.645',2.000
'0:29.650',2.100
'0:29.655',2.300
'0:29.660',2.100
'0:29.665',2.100
'0:29.670',2.400
'0:29.675',2.100
'0:29.680',2.000
'0:29.685',2.300
'0:29.690',2.200
'0:29.695',2.100
'0:29.700',2.100
'0:29.705',2.400
'0:29.710',2.100
'0:29.715',2.200
'0:29.720',2.300
'0:29.725',2.200
'0:29.730',2.200
'0:29.735',2.400
'0:29.740',2.400
'0:29.745',2.200
'0:29.750',2.400
'0:29.755',2.400
'0:29.760',2.100
'0:29.765',2.200
'0:29.770',2.400
'0:29.775',2.200
'0:29.780',2.100
'0:29.785',2.400
'0:29.790',2.400
'0:29.795',2.100
'0:29.800',2.200
'0:29.805',2.400
'0:29.810',2.200
'0:29.815',2.200
'0:29.820',2.400
'0:29.825',2.200
'0:29.830',2.200
'0:29.835',2.300
'0:29.840',2.400
'0:29.845',2.100
'0:29.850',2.300
'0:29.855',2.300
'0:29.860',2.100
'0:29.865',2.200
'0:29.870',2.400
'0:29.875',2.200
'0:29.880',2.100
'0:29.885',2.300
'0:29.890',2.300
'0:29.895',2.200
'0:29.900',2.300
'0:29.905',2.500
'0:29.910',2.200
'0:29.915',2.200
'0:29.920',2.400
'0:29.925',2.300
'0:29.930',2.100
'0:29.935',2.400
'0:29.940',2.500
'0:29.945',2.200
'0:29.950',2.300
'0:29.955',2.400
'0:29.960',2.200
'0:29.965',2.200
'0:29.970',2.400
'0:29.975',2.300
'0:29.980',2.200
'0:29.985',2.500
'0:29.990',2.500
'0:29.995',2.300
'0:30.000',2.600
'0:30.005',2.600
'0:30.010',2.400
'0:30.015',2.300
'0:30.020',2.400
'0:30.025',2.300
'0:30.030',2.000
'0:30.035',2.300
'0:30.040',2.300
'0:30.045',2.100
'0:30.050',2.300
'0:30.055',2.300
'0:30.060',2.100
'0:30.065',2.100
'0:30.070',2.400
'0:30.075',2.400
'0:30.080',2.200
'0:30.085',2.500
'0:30.090',2.400
'0:30.095',2.100
'0:30.100',2.400
'0:30.105',2.500
'0:30.110',2.200
'0:30.115',2.200
'0:30.120',2.400
'0:30.125',2.400
'0:30.130',2.300
'0:30.135',2.400
'0:30.140',2.400
'0:30.145',2.300
'0:30.150',2.500
'0:30.155',2.500
'0:30.160',2.200
'0:30.165',2.200
'0:30.170',2.600
'0:30.175',3.100
'0:30.180',3.200
'0:30.185',3.700
'0:30.190',3.500
'0:30.195',3.200
'0:30.200',2.200
'0:30.205',2.200
'0:30.210',1.600
'0:30.215',1.600
'0:30.220',2.000
'0:30.225',2.300
'0:30.230',2.300
'0:30.235',2.500
'0:30.240',2.600
'0:30.245',2.300
'0:30.250',2.500
'0:30.255',2.600
'0:30.260',2.400
'0:30.265',2.500
'0:30.270',2.600
'0:30.275',2.500
'0:30.280',2.400
'0:30.285',2.600
'0:30.290',2.500
'0:30.295',2.300
'0:30.300',2.400
'0:30.305',2.500
'0:30.310',2.300
'0:30.315',2.400
'0:30.320',2.600
'0:30.325',2.400
'0:30.330',2.300
'0:30.335',2.500
'0:30.340',2.500
'0:30.345',2.400
'0:30.350',2.500
'0:30.355',2.500
'0:30.360',2.300
'0:30.365',2.300
'0:30.370',2.700
'0:30.375',2.400
'0:30.380',2.300
'0:30.385',2.600
'0:30.390',2.500
'0:30.395',2.400
'0:30.400',2.600
'0:30.405',2.700
'0:30.410',2.600
'0:30.415',2.600
'0:30.420',3.000
'0:30.425',2.700
'0:30.430',2.700
'0:30.435',2.800
'0:30.440',2.800
'0:30.445',2.600
'0:30.450',2.800
'0:30.455',2.800
'0:30.460',2.600
'0:30.465',2.600
'0:30.470',2.700
'0:30.475',2.400
'0:30.480',2.400
'0:30.485',2.500
'0:30.490',2.400
'0:30.495',2.200
'0:30.500',2.300
'0:30.505',2.400
'0:30.510',2.200
'0:30.515',2.200
'0:30.520',2.300
'0:30.525',2.200
'0:30.530',2.100
'0:30.535',2.400
'0:30.540',2.300
'0:30.545',2.000
'0:30.550',2.200
'0:30.555',2.400
'0:30.560',2.100
'0:30.565',2.200
'0:30.570',2.400
'0:30.575',2.200
'0:30.580',2.200
'0:30.585',2.400
'0:30.590',2.200
'0:30.595',2.100
'0:30.600',2.200
'0:30.605',2.400
'0:30.610',2.200
'0:30.615',2.200
'0:30.620',2.400
'0:30.625',2.200
'0:30.630',2.100
'0:30.635',2.300
'0:30.640',2.300
'0:30.645',2.100
'0:30.650',2.300
'0:30.655',2.400
'0:30.660',2.200
'0:30.665',2.300
'0:30.670',2.400
'0:30.675',2.200
'0:30.680',2.100
'0:30.685',2.300
'0:30.690',2.300
'0:30.695',2.200
'0:30.700',2.300
'0:30.705',2.400
'0:30.710',2.200
'0:30.715',2.300
'0:30.720',2.400
'0:30.725',2.200
'0:30.730',2.100
'0:30.735',2.400
'0:30.740',2.400
'0:30.745',2.200
'0:30.750',2.300
'0:30.755',2.300
'0:30.760',2.100
'0:30.765',2.200
'0:30.770',2.400
'0:30.775',2.200
'0:30.780',2.200
'0:30.785',2.400
'0:30.790',2.400
'0:30.795',2.100
'0:30.800',2.300
'0:30.805',2.400
'0:30.810',2.100
'0:30.815',2.400
'0:30.820',2.500
'0:30.825',2.200
'0:30.830',2.300
'0:30.835',2.400
'0:30.840',2.400
'0:30.845',2.200
'0:30.850',2.400
'0:30.855',2.600
'0:30.860',2.400
'0:30.865',2.500
'0:30.870',2.600
'0:30.875',2.300
'0:30.880',2.300
'0:30.885',2.400
'0:30.890',2.200
'0:30.895',2.100
'0:30.900',2.300
'0:30.905',2.400
'0:30.910',2.200
'0:30.915',2.200
'0:30.920',2.300
'0:30.925',2.300
'0:30.930',2.200
'0:30.935',2.500
'0:30.940',2.400
'0:30.945',2.200
'0:30.950',2.400
'0:30.955',2.400
'0:30.960',2.200
'0:30.965',2.400
'0:30.970',2.500
'0:30.975',2.300
'0:30.980',2.200
'0:30.985',2.500
'0:30.990',2.400
'0:30.995',2.200
'0:31.000',2.500
'0:31.005',2.500
'0:31.010',2.300
'0:31.015',2.300
'0:31.020',2.500
'0:31.025',2.400
'0:31.030',2.300
'0:31.035',3.000
'0:31.040',3.000
'0:31.045',3.200
'0:31.050',3.300
'0:31.055',3.100
'0:31.060',2.100
'0:31.065',2.100
'0:31.070',1.800
'0:31.075',1.500
'0:31.080',1.800
'0:31.085',2.300
'0:31.090',2.400
'0:31.095',2.200
'0:31.100',2.500
'0:31.105',2.600
'0:31.110',2.300
'0:31.115',2.400
'0:31.120',2.600
'0:31.125',2.300
'0:31.130',2.400
'0:31.135',2.600
'0:31.140',2.500
'0:31.145',2.400
'0:31.150',2.500
'0:31.155',2.600
'0:31.160',2.300
'0:31.165',2.500
'0:31.170',2.700
'0:31.175',2.400
'0:31.180',2.400
'0:31.185',2.600
'0:31.190',2.500
'0:31.195',2.400
'0:31.200',2.600
'0:31.205',2.600
'0:31.210',2.400
'0:31.215',2.500
'0:31.220',2.600
'0:31.225',2.300
'0:31.230',2.400
'0:31.235',2.600
'0:31.240',2.400
'0:31.245',2.300
'0:31.250',2.600
'0:31.255',2.700
'0:31.260',2.400
'0:31.265',2.600
'0:31.270',2.800
'0:31.275',2.500
'0:31.280',2.400
'0:31.285',2.700
'0:31.290',2.600
'0:31.295',2.500
'0:31.300',2.600
'0:31.305',2.700
'0:31.310',2.400
'0:31.315',2.600
'0:31.320',2.700
'0:31.325',2.500
'0:31.330',2.500
'0:31.335',2.600
'0:31.340',2.400
'0:31.345',2.300
'0:31.350',2.400
'0:31.355',2.400
'0:31.360',2.200
'0:31.365',2.400
'0:31.370',2.400
'0:31.375',2.100
'0:31.380',2.200
'0:31.385',2.400
'0:31.390',2.300
'0:31.395',2.100
'0:31.400',2.400
'0:31.405',2.300
'0:31.410',2.100
'0:31.415',2.300
'0:31.420',2.500
'0:31.425',2.200
'0:31.430',2.300
'0:31.435',2.500
'0:31.440',2.300
'0:31.445',2.200
'0:31.450',2.400
'0:31.455',2.400
'0:31.460',2.200
'0:31.465',2.400
'0:31.470',2.500
'0:31.475',2.400
'0:31.480',2.300
'0:31.485',2.400
'0:31.490',2.400
'0:31.495',2.200
'0:31.500',2.500
'0:31.505',2.500
'0:31.510',2.100
'0:31.515',2.300
'0:31.520',2.500
'0:31.525',2.200
'0:31.530',2.200
'0:31.535',2.500
'0:31.540',2.300
'0:31.545',2.100
'0:31.550',2.300
'0:31.555',2.400
'0:31.560',2.100
'0:31.565',2.300
'0:31.570',2.400
'0:31.575',2.200
'0:31.580',2.300
'0:31.585',2.500
'0:31.590',2.400
'0:31.595',2.200
'0:31.600',2.500
'0:31.605',2.500
'0:31.610',2.300
'0:31.615',2.400
'0:31.620',2.500
'0:31.625',2.300
'0:31.630',2.300
'0:31.635',2.500
'0:31.640',2.400
'0:31.645',2.300
'0:31.650',2.500
'0:31.655',2.500
'0:31.660',2.400
'0:31.665',2.600
'0:31.670',2.700
'0:31.675',2.500
'0:31.680',2.500
'0:31.685',2.600
'0:31.690',2.400
'0:31.695',2.200
'0:31.700',2.400
'0:31.705',2.400
'0:31.710',2.200
'0:31.715',2.400
'0:31.720',2.500
'0:31.725',2.200
'0:31.730',2.200
'0:31.735',2.500
'0:31.740',2.300
'0:31.745',2.300
'0:31.750',2.600
'0:31.755',2.500
'0:31.760',2.200
'0:31.765',2.500
'0:31.770',2.600
'0:31.775',2.400
'0:31.780',2.400
'0:31.785',2.600
'0:31.790',2.500
'0:31.795',2.500
'0:31.800',2.500
'0:31.805',2.500
'0:31.810',2.400
'0:31.815',2.400
'0:31.820',2.600
'0:31.825',2.500
'0:31.830',2.500
'0:31.835',2.500
'0:31.840',2.400
'0:31.845',2.400
'0:31.850',3.100
'0:31.855',3.200
'0:31.860',3.400
'0:31.865',3.600
'0:31.870',3.900
'0:31.875',2.800
'0:31.880',2.600
'0:31.885',2.100
'0:31.890',1.900
'0:31.895',1.900
'0:31.900',2.300
'0:31.905',2.500
'0:31.910',2.300
'0:31.915',2.600
'0:31.920',2.700
'0:31.925',2.400
'0:31.930',2.600
'0:31.935',2.700
'0:31.940',2.600
'0:31.945',2.500
'0:31.950',2.600
'0:31.955',2.700
'0:31.960',2.500
'0:31.965',2.600
'0:31.970',2.700
'0:31.975',2.500
'0:31.980',2.500
'0:31.985',2.700
'0:31.990',2.500
'0:31.995',2.500
'0:32.000',2.700
'0:32.005',2.600
'0:32.010',2.500
'0:32.015',2.500
'0:32.020',2.700
'0:32.025',2.500
'0:32.030',2.500
'0:32.035',2.700
'0:32.040',2.600
'0:32.045',2.400
'0:32.050',2.700
'0:32.055',2.600
'0:32.060',2.500
'0:32.065',2.700
'0:32.070',2.800
'0:32.075',2.700
'0:32.080',2.700
'0:32.085',2.800
'0:32.090',2.700
'0:32.095',2.700
'0:32.100',2.900
'0:32.105',2.800
'0:32.110',2.600
'0:32.115',2.900
'0:32.120',2.900
'0:32.125',2.600
'0:32.130',2.700
'0:32.135',2.900
'0:32.140',2.600
'0:32.145',2.500
'0:32.150',2.700
'0:32.155',2.600
'0:32.160',2.400
'0:32.165',2.500
'0:32.170',2.600
'0:32.175',2.200
'0:32.180',2.400
'0:32.185',2.600
'0:32.190',2.300
'0:32.195',2.200
'0:32.200',2.400
'0:32.205',2.500
'0:32.210',2.200
'0:32.215',2.400
'0:32.220',2.500
'0:32.225',2.200
'0:32.230',2.300
'0:32.235',2.400
'0:32.240',2.400
'0:32.245',2.200
'0:32.250',2.500
'0:32.255',2.400
'0:32.260',2.300
'0:32.265',2.500
'0:32.270',2.500
'0:32.275',2.300
'0:32.280',2.400
'0:32.285',2.500
'0:32.290',2.300
'0:32.295',2.300
'0:32.300',2.500
'0:32.305',2.500
'0:32.310',2.200
'0:32.315',2.400
'0:32.320',2.500
'0:32.325',2.300
'0:32.330',2.300
'0:32.335',2.600
'0:32.340',2.400
'0:32.345',2.400
'0:32.350',2.500
'0:32.355',2.500
'0:32.360',2.200
'0:32.365',2.500
'0:32.370',2.500
'0:32.375',2.400
'0:32.380',2.400
'0:32.385',2.600
'0:32.390',2.400
'0:32.395',2.300
'0:32.400',2.500
'0:32.405',2.500
'0:32.410',2.300
'0:32.415',2.400
'0:32.420',2.500
'0:32.425',2.300
'0:32.430',2.300
'0:32.435',2.600
'0:32.440',2.400
'0:32.445',2.300
'0:32.450',2.500
'0:32.455',2.400
'0:32.460',2.300
'0:32.465',2.400
'0:32.470',2.600
'0:32.475',2.400
'0:32.480',2.400
'0:32.485',2.600
'0:32.490',2.500
'0:32.495',2.500
'0:32.500',2.700
'0:32.505',2.700
'0:32.510',2.400
'0:32.515',2.600
'0:32.520',2.500
'0:32.525',2.300
'0:32.530',2.300
'0:32.535',2.600
'0:32.540',2.300
'0:32.545',2.200
'0:32.550',2.400
'0:32.555',2.400
'0:32.560',2.200
'0:32.565',2.400
'0:32.570',2.500
'0:32.575',2.300
'0:32.580',2.400
'0:32.585',2.500
'0:32.590',2.400
'0:32.595',2.300
'0:32.600',2.600
'0:32.605',2.400
'0:32.610',2.400
'0:32.615',2.600
'0:32.620',2.600
'0:32.625',2.500
'0:32.630',2.300
'0:32.635',2.600
'0:32.640',2.400
'0:32.645',2.400
'0:32.650',2.700
'0:32.655',2.600
'0:32.660',2.400
'0:32.665',2.500
'0:32.670',2.800
'0:32.675',2.800
'0:32.680',3.400
'0:32.685',3.700
'0:32.690',3.600
'0:32.695',3.600
'0:32.700',3.000
'0:32.705',2.300
'0:32.710',1.800
'0:32.715',1.700
'0:32.720',2.000
'0:32.725',2.100
'0:32.730',2.400
'0:32.735',2.600
'0:32.740',2.500
'0:32.745',2.400
'0:32.750',2.800
'0:32.755',2.500
'0:32.760',2.300
'0:32.765',2.500
'0:32.770',2.600
'0:32.775',2.300
'0:32.780',2.500
'0:32.785',2.800
'0:32.790',2.500
'0:32.795',2.400
'0:32.800',2.600
'0:32.805',2.600
'0:32.810',2.400
'0:32.815',2.600
'0:32.820',2.700
'0:32.825',2.400
'0:32.830',2.500
'0:32.835',2.700
'0:32.840',2.500
'0:32.845',2.300
'0:32.850',2.600
'0:32.855',2.600
'0:32.860',2.500
'0:32.865',2.600
'0:32.870',2.700
'0:32.875',2.500
'0:32.880',2.700
'0:32.885',2.800
'0:32.890',2.700
'0:32.895',2.700
'0:32.900',2.900
'0:32.905',2.800
'0:32.910',2.600
'0:32.915',2.800
'0:32.920',2.900
'0:32.925',2.700
'0:32.930',2.900
'0:32.935',2.900
'0:32.940',2.800
'0:32.945',2.700
'0:32.950',2.900
'0:32.955',2.800
'0:32.960',2.700
'0:32.965',2.700
'0:32.970',2.700
'0:32.975',2.500
'0:32.980',2.500
'0:32.985',2.600
'0:32.990',2.400
'0:32.995',2.300
'0:33.000',2.400
'0:33.005',2.400
'0:33.010',2.100
'0:33.015',2.400
'0:33.020',2.400
'0:33.025',2.200
'0:33.030',2.200
'0:33.035',2.500
'0:33.040',2.400
'0:33.045',2.300
'0:33.050',2.500
'0:33.055',2.400
'0:33.060',2.200
'0:33.065',2.300
'0:33.070',2.400
'0:33.075',2.200
'0:33.080',2.300
'0:33.085',2.600
'0:33.090',2.300
'0:33.095',2.200
'0:33.100',2.500
'0:33.105',2.300
'0:33.110',2.300
'0:33.115',2.500
'0:33.120',2.500
'0:33.125',2.300
'0:33.130',2.400
'0:33.135',2.600
'0:33.140',2.400
'0:33.145',2.300
'0:33.150',2.500
'0:33.155',2.400
'0:33.160',2.400
'0:33.165',2.400
'0:33.170',2.600
'0:33.175',2.300
'0:33.180',2.500
'0:33.185',2.500
'0:33.190',2.400
'0:33.195',2.300
'0:33.200',2.600
'0:33.205',2.500
'0:33.210',2.300
'0:33.215',2.500
'0:33.220',2.600
'0:33.225',2.400
'0:33.230',2.500
'0:33.235',2.600
'0:33.240',2.400
'0:33.245',2.200
'0:33.250',2.500
'0:33.255',2.400
'0:33.260',2.300
'0:33.265',2.600
'0:33.270',2.500
'0:33.275',2.400
'0:33.280',2.400
'0:33.285',2.600
'0:33.290',2.400
'0:33.295',2.300
'0:33.300',2.600
'0:33.305',2.600
'0:33.310',2.400
'0:33.315',2.700
'0:33.320',2.600
'0:33.325',2.500
'0:33.330',2.600
'0:33.335',2.700
'0:33.340',2.400
'0:33.345',2.200
'0:33.350',2.400
'0:33.355',2.300
'0:33.360',2.300
'0:33.365',2.400
'0:33.370',2.300
'0:33.375',2.200
'0:33.380',2.300
'0:33.385',2.400
'0:33.390',2.400
'0:33.395',2.400
'0:33.400',2.500
'0:33.405',2.500
'0:33.410',2.400
'0:33.415',2.600
'0:33.420',2.600
'0:33.425',2.300
'0:33.430',2.500
'0:33.435',2.600
'0:33.440',2.400
'0:33.445',2.300
'0:33.450',2.600
'0:33.455',2.600
'0:33.460',2.400
'0:33.465',2.600
'0:33.470',2.500
'0:33.475',2.300
'0:33.480',2.300
'0:33.485',2.700
'0:33.490',2.700
'0:33.495',3.100
'0:33.500',3.500
'0:33.505',3.700
'0:33.510',3.200
'0:33.515',3.200
'0:33.520',2.300
'0:33.525',1.900
'0:33.530',1.600
'0:33.535',1.900
'0:33.540',2.000
'0:33.545',2.300
'0:33.550',2.600
'0:33.555',2.500
'0:33.560',2.400
'0:33.565',2.700
'0:33.570',2.700
'0:33.575',2.500
'0:33.580',2.600
'0:33.585',2.700
'0:33.590',2.600
'0:33.595',2.400
'0:33.600',2.700
'0:33.605',2.500
'0:33.610',2.500
'0:33.615',2.500
'0:33.620',2.700
'0:33.625',2.400
'0:33.630',2.600
'0:33.635',2.700
'0:33.640',2.400
'0:33.645',2.500
'0:33.650',2.600
'0:33.655',2.600
'0:33.660',2.300
'0:33.665',2.600
'0:33.670',2.700
'0:33.675',2.400
'0:33.680',2.500
'0:33.685',2.700
'0:33.690',2.600
'0:33.695',2.500
'0:33.700',2.700
'0:33.705',2.700
'0:33.710',2.500
'0:33.715',2.700
'0:33.720',2.800
'0:33.725',2.700
'0:33.730',2.800
'0:33.735',2.900
'0:33.740',2.700
'0:33.745',2.700
'0:33.750',2.900
'0:33.755',2.800
'0:33.760',2.600
'0:33.765',2.900
'0:33.770',2.900
'0:33.775',2.600
'0:33.780',2.700
'0:33.785',2.700
'0:33.790',2.400
'0:33.795',2.400
'0:33.800',2.600
'0:33.805',2.400
'0:33.810',2.200
'0:33.815',2.400
'0:33.820',2.400
'0:33.825',2.200
'0:33.830',2.300
'0:33.835',2.300
'0:33.840',2.200
'0:33.845',2.100
'0:33.850',2.300
'0:33.855',2.300
'0:33.860',2.100
'0:33.865',2.300
'0:33.870',2.300
'0:33.875',2.100
'0:33.880',2.200
'0:33.885',2.400
'0:33.890',2.300
'0:33.895',2.200
'0:33.900',2.400
'0:33.905',2.300
'0:33.910',2.100
'0:33.915',2.300
'0:33.920',2.400
'0:33.925',2.200
'0:33.930',2.300
'0:33.935',2.400
'0:33.940',2.200
'0:33.945',2.200
'0:33.950',2.400
'0:33.955',2.200
'0:33.960',2.100
'0:33.965',2.300
'0:33.970',2.300
'0:33.975',2.100
'0:33.980',2.200
'0:33.985',2.400
'0:33.990',2.200
'0:33.995',2.100
'0:34.000',2.400
'0:34.005',2.200
'0:34.010',2.100
'0:34.015',2.300
'0:34.020',2.300
'0:34.025',2.200
'0:34.030',2.300
'0:34.035',2.400
'0:34.040',2.200
'0:34.045',2.200
'0:34.050',2.400
'0:34.055',2.300
'0:34.060',2.100
'0:34.065',2.500
'0:34.070',2.400
'0:34.075',2.200
'0:34.080',2.200
'0:34.085',2.300
'0:34.090',2.100
'0:34.095',2.100
'0:34.100',2.300
'0:34.105',2.200
'0:34.110',2.200
'0:34.115',2.400
'0:34.120',2.300
'0:34.125',2.100
'0:34.130',2.300
'0:34.135',2.400
'0:34.140',2.400
'0:34.145',2.400
'0:34.150',2.500
'0:34.155',2.500
'0:34.160',2.200
'0:34.165',2.300
'0:34.170',2.200
'0:34.175',2.000
'0:34.180',2.200
'0:34.185',2.300
'0:34.190',2.100
'0:34.195',2.100
'0:34.200',2.300
'0:34.205',2.200
'0:34.210',2.100
'0:34.215',2.500
'0:34.220',2.400
'0:34.225',2.200
'0:34.230',2.300
'0:34.235',2.500
'0:34.240',2.200
'0:34.245',2.300
'0:34.250',2.600
'0:34.255',2.300
'0:34.260',2.300
'0:34.265',2.500
'0:34.270',2.400
'0:34.275',2.200
'0:34.280',2.400
'0:34.285',2.500
'0:34.290',2.200
'0:34.295',2.300
'0:34.300',2.500
'0:34.305',2.300
'0:34.310',2.200
'0:34.315',2.500
'0:34.320',2.900
'0:34.325',2.800
'0:34.330',3.100
'0:34.335',3.100
'0:34.340',2.600
'0:34.345',2.000
'0:34.350',2.000
'0:34.355',1.600
'0:34.360',1.500
'0:34.365',1.900
'0:34.370',2.100
'0:34.375',2.200
'0:34.380',2.400
'0:34.385',2.500
'0:34.390',2.300
'0:34.395',2.300
'0:34.400',2.400
'0:34.405',2.400
'0:34.410',2.300
'0:34.415',2.500
'0:34.420',2.400
'0:34.425',2.300
'0:34.430',2.400
'0:34.435',2.600
'0:34.440',2.200
'0:34.445',2.300
'0:34.450',2.500
'0:34.455',2.300
'0:34.460',2.300
'0:34.465',2.500
'0:34.470',2.400
'0:34.475',2.200
'0:34.480',2.300
'0:34.485',2.500
'0:34.490',2.200
'0:34.495',2.300
'0:34.500',2.500
'0:34.505',2.300
'0:34.510',2.200
'0:34.515',2.500
'0:34.520',2.500
'0:34.525',2.300
'0:34.530',2.500
'0:34.535',2.500
'0:34.540',2.300
'0:34.545',2.400
'0:34.550',2.600
'0:34.555',2.500
'0:34.560',2.500
'0:34.565',2.600
'0:34.570',2.600
'0:34.575',2.300
'0:34.580',2.600
'0:34.585',2.800
'0:34.590',2.400
'0:34.595',2.500
'0:34.600',2.600
'0:34.605',2.400
'0:34.610',2.400
'0:34.615',2.400
'0:34.620',2.400
'0:34.625',2.100
'0:34.630',2.300
'0:34.635',2.400
'0:34.640',2.100
'0:34.645',2.100
'0:34.650',2.400
'0:34.655',2.100
'0:34.660',2.100
'0:34.665',2.400
'0:34.670',2.100
'0:34.675',2.000
'0:34.680',2.100
'0:34.685',2.300
'0:34.690',2.100
'0:34.695',2.200
'0:34.700',2.400
'0:34.705',2.200
'0:34.710',2.100
'0:34.715',2.300
'0:34.720',2.300
'0:34.725',2.000
'0:34.730',2.200
'0:34.735',2.300
'0:34.740',2.200
'0:34.745',2.100
'0:34.750',2.300
'0:34.755',2.200
'0:34.760',2.200
'0:34.765',2.400
'0:34.770',2.300
'0:34.775',2.000
'0:34.780',2.300
'0:34.785',2.300
'0:34.790',2.000
'0:34.795',2.200
'0:34.800',2.300
'0:34.805',2.100
'0:34.810',2.000
'0:34.815',2.300
'0:34.820',2.300
'0:34.825',2.000
'0:34.830',2.300
'0:34.835',2.200
'0:34.840',2.100
'0:34.845',2.200
'0:34.850',2.300
'0:34.855',2.200
'0:34.860',2.000
'0:34.865',2.300
'0:34.870',2.200
'0:34.875',2.000
'0:34.880',2.200
'0:34.885',2.200
'0:34.890',2.100
'0:34.895',2.200
'0:34.900',2.400
'0:34.905',2.200
'0:34.910',2.200
'0:34.915',2.400
'0:34.920',2.300
'0:34.925',2.100
'0:34.930',2.400
'0:34.935',2.500
'0:34.940',2.200
'0:34.945',2.400
'0:34.950',2.400
'0:34.955',2.300
'0:34.960',2.000
'0:34.965',2.300
'0:34.970',2.100
'0:34.975',2.000
'0:34.980',2.300
'0:34.985',2.300
'0:34.990',2.000
'0:34.995',2.200
'0:35.000',2.300
'0:35.005',2.100
'0:35.010',2.100
'0:35.015',2.400
'0:35.020',2.200
'0:35.025',2.100
'0:35.030',2.300
'0:35.035',2.400
'0:35.040',2.200
'0:35.045',2.200
'0:35.050',2.400
'0:35.055',2.300
'0:35.060',2.200
'0:35.065',2.400
'0:35.070',2.300
'0:35.075',2.200
'0:35.080',2.300
'0:35.085',2.400
'0:35.090',2.200
'0:35.095',2.300
'0:35.100',2.300
'0:35.105',2.100
'0:35.110',2.200
'0:35.115',3.000
'0:35.120',2.900
'0:35.125',3.100
'0:35.130',3.500
'0:35.135',3.500
'0:35.140',2.600
'0:35.145',2.200
'0:35.150',1.700
'0:35.155',1.600
'0:35.160',1.700
'0:35.165',2.100
'0:35.170',2.300
'0:35.175',2.100
'0:35.180',2.300
'0:35.185',2.500
'0:35.190',2.200
'0:35.195',2.400
'0:35.200',2.400
'0:35.205',2.300
'0:35.210',2.200
'0:35.215',2.400
'0:35.220',2.300
'0:35.225',2.200
'0:35.230',2.300
'0:35.235',2.400
'0:35.240',2.200
'0:35.245',2.300
'0:35.250',2.400
'0:35.255',2.200
'0:35.260',2.200
'0:35.265',2.400
'0:35.270',2.200
'0:35.275',2.100
'0:35.280',2.300
'0:35.285',2.400
'0:35.290',2.200
'0:35.295',2.300
'0:35.300',2.400
'0:35.305',2.200
'0:35.310',2.200
'0:35.315',2.400
'0:35.320',2.400
'0:35.325',2.300
'0:35.330',2.500
'0:35.335',2.500
'0:35.340',2.400
'0:35.345',2.400
'0:35.350',2.500
'0:35.355',2.400
'0:35.360',2.400
'0:35.365',2.700
'0:35.370',2.500
'0:35.375',2.300
'0:35.380',2.500
'0:35.385',2.600
'0:35.390',2.300
'0:35.395',2.400
'0:35.400',2.500
'0:35.405',2.400
'0:35.410',2.100
'0:35.415',2.300
'0:35.420',2.200
'0:35.425',2.000
'0:35.430',2.200
'0:35.435',2.300
'0:35.440',2.000
'0:35.445',2.000
'0:35.450',2.200
'0:35.455',2.000
'0:35.460',2.000
'0:35.465',2.100
'0:35.470',2.100
'0:35.475',1.900
'0:35.480',2.200
'0:35.485',2.200
'0:35.490',2.000
'0:35.495',2.100
'0:35.500',2.300
'0:35.505',2.000
'0:35.510',2.000
'0:35.515',2.200
'0:35.520',2.100
'0:35.525',1.900
'0:35.530',2.200
'0:35.535',2.200
'0:35.540',1.900
'0:35.545',2.100
'0:35.550',2.200
'0:35.555',2.100
'0:35.560',2.100
'0:35.565',2.200
'0:35.570',2.100
'0:35.575',2.000
'0:35.580',2.200
'0:35.585',2.200
'0:35.590',2.000
'0:35.595',2.200
'0:35.600',2.200
'0:35.605',2.000
'0:35.610',2.100
'0:35.615',2.200
'0:35.620',2.100
'0:35.625',2.000
'0:35.630',2.200
'0:35.635',2.300
'0:35.640',2.000
'0:35.645',2.200
'0:35.650',2.300
'0:35.655',2.100
'0:35.660',2.000
'0:35.665',2.300
'0:35.670',2.100
'0:35.675',2.100
'0:35.680',2.300
'0:35.685',2.200
'0:35.690',2.100
'0:35.695',2.200
'0:35.700',2.300
'0:35.705',2.000
'0:35.710',2.100
'0:35.715',2.300
'0:35.720',2.200
'0:35.725',2.000
'0:35.730',2.300
'0:35.735',2.300
'0:35.740',2.200
'0:35.745',2.300
'0:35.750',2.300
'0:35.755',2.200
'0:35.760',2.200
'0:35.765',2.400
'0:35.770',2.400
'0:35.775',2.200
'0:35.780',2.200
'0:35.785',2.200
'0:35.790',2.000
'0:35.795',2.100
'0:35.800',2.300
'0:35.805',2.100
