'Elapsed time','ECG'
'0:29.190',0.920
'0:29.195',0.920
'0:29.200',0.920
'0:29.205',0.920
'0:29.210',0.920
'0:29.215',0.920
'0:29.220',0.920
'0:29.225',0.880
'0:29.230',0.920
'0:29.235',0.920
'0:29.240',0.960
'0:29.245',0.960
'0:29.250',0.960
'0:29.255',0.960
'0:29.260',1.000
'0:29.265',0.960
'0:29.270',0.960
'0:29.275',0.960
'0:29.280',0.960
'0:29.285',0.960
'0:29.290',0.920
'0:29.295',0.960
'0:29.300',0.960
'0:29.305',0.960
'0:29.310',0.960
'0:29.315',0.960
'0:29.320',0.960
'0:29.325',0.960
'0:29.330',1.000
'0:29.335',0.960
'0:29.340',0.920
'0:29.345',0.960
'0:29.350',0.960
'0:29.355',1.000
'0:29.360',1.000
'0:29.365',1.000
'0:29.370',0.960
'0:29.375',0.960
'0:29.380',0.960
'0:29.385',0.960
'0:29.390',0.960
'0:29.395',0.960
'0:29.400',0.960
'0:29.405',0.960
'0:29.410',0.960
'0:29.415',0.960
'0:29.420',0.920
'0:29.425',0.960
'0:29.430',0.960
'0:29.435',0.960
'0:29.440',0.960
'0:29.445',1.000
'0:29.450',1.000
'0:29.455',1.000
'0:29.460',1.080
'0:29.465',1.000
'0:29.470',1.080
'0:29.475',1.080
'0:29.480',1.080
'0:29.485',1.160
'0:29.490',1.120
'0:29.495',1.120
'0:29.500',1.120
'0:29.505',1.160
'0:29.510',1.080
'0:29.515',1.120
'0:29.520',1.120
'0:29.525',1.120
'0:29.530',1.120
'0:29.535',1.120
'0:29.540',1.120
'0:29.545',1.080
'0:29.550',1.120
'0:29.555',1.120
'0:29.560',1.120
'0:29.565',1.120
'0:29.570',1.080
'0:29.575',1.080
'0:29.580',1.080
'0:29.585',1.120
'0:29.590',1.080
'0:29.595',1.160
'0:29.600',1.120
'0:29.605',1.120
'0:29.610',1.120
'0:29.615',1.080
'0:29.620',1.080
'0:29.625',1.080
'0:29.630',1.080
'0:29.635',1.120
'0:29.640',1.120
'0:29.645',1.120
'0:29.650',1.080
'0:29.655',1.120
'0:29.660',1.080
'0:29.665',1.120
'0:29.670',1.080
'0:29.675',1.120
'0:29.680',1.120
'0:29.685',1.080
'0:29.690',1.120
'0:29.695',1.080
'0:29.700',1.120
'0:29.705',1.080
'0:29.710',1.120
'0:29.715',1.120
'0:29.720',1.120
'0:29.725',1.120
'0:29.730',1.120
'0:29.735',1.160
'0:29.740',1.120
'0:29.745',1.120
'0:29.750',1.120
'0:29.755',1.080
'0:29.760',1.120
'0:29.765',1.080
'0:29.770',1.120
'0:29.775',1.120
'0:29.780',1.120
'0:29.785',1.120
'0:29.790',1.120
'0:29.795',1.120
'0:29.800',1.120
'0:29.805',1.080
'0:29.810',1.120
'0:29.815',1.120
'0:29.820',1.120
'0:29.825',1.120
'0:29.830',1.120
'0:29.835',1.120
'0:29.840',1.120
'0:29.845',1.080
'0:29.850',1.120
'0:29.855',1.120
'0:29.860',1.080
'0:29.865',1.120
'0:29.870',1.160
'0:29.875',1.120
'0:29.880',1.120
'0:29.885',1.120
'0:29.890',1.120
'0:29.895',1.120
'0:29.900',1.120
'0:29.905',1.120
'0:29.910',1.160
'0:29.915',1.080
'0:29.920',1.080
'0:29.925',1.160
'0:29.930',1.080
'0:29.935',1.120
'0:29.940',1.120
'0:29.945',1.120
'0:29.950',1.120
'0:29.955',1.120
'0:29.960',1.120
'0:29.965',1.120
'0:29.970',1.120
'0:29.975',1.080
'0:29.980',1.080
'0:29.985',1.080
'0:29.990',1.080
'0:29.995',1.080
'0:30.000',1.120
'0:30.005',1.080
'0:30.010',1.080
'0:30.015',1.120
'0:30.020',1.120
'0:30.025',1.160
'0:30.030',1.160
'0:30.035',1.200
'0:30.040',1.200
'0:30.045',1.160
'0:30.050',1.160
'0:30.055',1.120
'0:30.060',1.200
'0:30.065',1.200
'0:30.070',1.160
'0:30.075',1.120
'0:30.080',1.120
'0:30.085',1.080
'0:30.090',1.120
'0:30.095',1.120
'0:30.100',1.040
'0:30.105',1.120
'0:30.110',1.040
'0:30.115',1.120
'0:30.120',1.080
'0:30.125',1.040
'0:30.130',1.080
'0:30.135',1.080
'0:30.140',1.080
'0:30.145',1.120
'0:30.150',1.120
'0:30.155',1.120
'0:30.160',1.120
'0:30.165',1.120
'0:30.170',1.080
'0:30.175',1.080
'0:30.180',1.120
'0:30.185',1.280
'0:30.190',1.520
'0:30.195',1.680
'0:30.200',1.880
'0:30.205',2.080
'0:30.210',2.160
'0:30.215',2.000
'0:30.220',1.720
'0:30.225',1.360
'0:30.230',1.200
'0:30.235',1.040
'0:30.240',1.000
'0:30.245',0.920
'0:30.250',0.960
'0:30.255',0.920
'0:30.260',0.880
'0:30.265',0.920
'0:30.270',0.920
'0:30.275',0.920
'0:30.280',0.960
'0:30.285',0.920
'0:30.290',0.960
'0:30.295',0.960
'0:30.300',0.960
'0:30.305',0.960
'0:30.310',0.960
'0:30.315',0.960
'0:30.320',0.960
'0:30.325',1.000
'0:30.330',0.960
'0:30.335',0.960
'0:30.340',1.000
'0:30.345',0.960
'0:30.350',0.960
'0:30.355',1.000
'0:30.360',1.000
'0:30.365',1.000
'0:30.370',1.000
'0:30.375',1.000
'0:30.380',0.960
'0:30.385',1.000
'0:30.390',1.000
'0:30.395',1.000
'0:30.400',1.000
'0:30.405',1.000
'0:30.410',1.000
'0:30.415',1.040
'0:30.420',1.000
'0:30.425',1.000
'0:30.430',1.000
'0:30.435',0.960
'0:30.440',1.000
'0:30.445',1.000
'0:30.450',0.960
'0:30.455',0.960
'0:30.460',0.960
'0:30.465',0.960
'0:30.470',0.960
'0:30.475',0.960
'0:30.480',0.960
'0:30.485',0.960
'0:30.490',0.960
'0:30.495',1.000
'0:30.500',1.000
'0:30.505',1.000
'0:30.510',1.000
'0:30.515',1.000
'0:30.520',0.960
'0:30.525',1.000
'0:30.530',1.040
'0:30.535',1.040
'0:30.540',1.000
'0:30.545',1.080
'0:30.550',1.120
'0:30.555',1.080
'0:30.560',1.120
'0:30.565',1.120
'0:30.570',1.160
'0:30.575',1.120
'0:30.580',1.120
'0:30.585',1.120
'0:30.590',1.160
'0:30.595',1.120
'0:30.600',1.080
'0:30.605',1.120
'0:30.610',1.080
'0:30.615',1.080
'0:30.620',1.120
'0:30.625',1.120
'0:30.630',1.120
'0:30.635',1.120
'0:30.640',1.120
'0:30.645',1.160
'0:30.650',1.120
'0:30.655',1.080
'0:30.660',1.120
'0:30.665',1.080
'0:30.670',1.120
'0:30.675',1.120
'0:30.680',1.080
'0:30.685',1.120
'0:30.690',1.120
'0:30.695',1.120
'0:30.700',1.120
'0:30.705',1.120
'0:30.710',1.120
'0:30.715',1.120
'0:30.720',1.120
'0:30.725',1.120
'0:30.730',1.160
'0:30.735',1.160
'0:30.740',1.120
'0:30.745',1.120
'0:30.750',1.120
'0:30.755',1.120
'0:30.760',1.160
'0:30.765',1.160
'0:30.770',1.120
'0:30.775',1.160
'0:30.780',1.160
'0:30.785',1.160
'0:30.790',1.120
'0:30.795',1.120
'0:30.800',1.160
'0:30.805',1.120
'0:30.810',1.160
'0:30.815',1.120
'0:30.820',1.120
'0:30.825',1.120
'0:30.830',1.120
'0:30.835',1.120
'0:30.840',1.120
'0:30.845',1.120
'0:30.850',1.120
'0:30.855',1.120
'0:30.860',1.120
'0:30.865',1.120
'0:30.870',1.120
'0:30.875',1.120
'0:30.880',1.120
'0:30.885',1.080
'0:30.890',1.120
'0:30.895',1.120
'0:30.900',1.120
'0:30.905',1.080
'0:30.910',1.120
'0:30.915',1.120
'0:30.920',1.120
'0:30.925',1.120
'0:30.930',1.120
'0:30.935',1.120
'0:30.940',1.120
'0:30.945',1.080
'0:30.950',1.120
'0:30.955',1.120
'0:30.960',1.120
'0:30.965',1.120
'0:30.970',1.120
'0:30.975',1.120
'0:30.980',1.120
'0:30.985',1.120
'0:30.990',1.120
'0:30.995',1.120
'0:31.000',1.080
'0:31.005',1.120
'0:31.010',1.160
'0:31.015',1.080
'0:31.020',1.120
'0:31.025',1.120
'0:31.030',1.120
'0:31.035',1.160
'0:31.040',1.160
'0:31.045',1.120
'0:31.050',1.120
'0:31.055',1.120
'0:31.060',1.120
'0:31.065',1.120
'0:31.070',1.120
'0:31.075',1.120
'0:31.080',1.120
'0:31.085',1.080
'0:31.090',1.080
'0:31.095',1.120
'0:31.100',1.080
'0:31.105',1.080
'0:31.110',1.040
'0:31.115',1.080
'0:31.120',1.080
'0:31.125',1.120
'0:31.130',1.160
'0:31.135',1.160
'0:31.140',1.160
'0:31.145',1.160
'0:31.150',1.120
'0:31.155',1.160
'0:31.160',1.160
'0:31.165',1.160
'0:31.170',1.200
'0:31.175',1.120
'0:31.180',1.120
'0:31.185',1.120
'0:31.190',1.080
'0:31.195',1.080
'0:31.200',1.080
'0:31.205',1.120
'0:31.210',1.080
'0:31.215',1.080
'0:31.220',1.080
'0:31.225',1.080
'0:31.230',1.120
'0:31.235',1.120
'0:31.240',1.080
'0:31.245',1.080
'0:31.250',1.040
'0:31.255',1.080
'0:31.260',1.080
'0:31.265',1.040
'0:31.270',1.080
'0:31.275',1.080
'0:31.280',1.160
'0:31.285',1.320
'0:31.290',1.480
'0:31.295',1.760
'0:31.300',1.880
'0:31.305',2.080
'0:31.310',2.120
'0:31.315',1.960
'0:31.320',1.680
'0:31.325',1.320
'0:31.330',1.200
'0:31.335',1.040
'0:31.340',1.000
'0:31.345',0.960
'0:31.350',0.880
'0:31.355',0.880
'0:31.360',0.920
'0:31.365',0.880
'0:31.370',0.920
'0:31.375',0.920
'0:31.380',0.920
'0:31.385',0.920
'0:31.390',0.960
'0:31.395',0.920
'0:31.400',0.960
'0:31.405',0.920
'0:31.410',0.920
'0:31.415',0.920
'0:31.420',0.920
'0:31.425',0.960
'0:31.430',0.960
'0:31.435',0.920
'0:31.440',0.960
'0:31.445',0.920
'0:31.450',0.960
'0:31.455',0.960
'0:31.460',0.960
'0:31.465',1.000
'0:31.470',0.960
'0:31.475',0.960
'0:31.480',1.000
'0:31.485',1.000
'0:31.490',1.000
'0:31.495',1.000
'0:31.500',1.000
'0:31.505',0.960
'0:31.510',1.000
'0:31.515',0.960
'0:31.520',1.000
'0:31.525',0.960
'0:31.530',1.000
'0:31.535',0.960
'0:31.540',0.960
'0:31.545',0.960
'0:31.550',1.040
'0:31.555',1.000
'0:31.560',0.960
'0:31.565',1.000
'0:31.570',1.000
'0:31.575',0.960
'0:31.580',0.960
'0:31.585',0.960
'0:31.590',0.960
'0:31.595',0.960
'0:31.600',0.920
'0:31.605',0.960
'0:31.610',1.000
'0:31.615',1.000
'0:31.620',1.000
'0:31.625',1.040
'0:31.630',0.960
'0:31.635',1.040
'0:31.640',1.040
'0:31.645',1.080
'0:31.650',1.120
'0:31.655',1.120
'0:31.660',1.120
'0:31.665',1.120
'0:31.670',1.120
'0:31.675',1.160
'0:31.680',1.120
'0:31.685',1.080
'0:31.690',1.080
'0:31.695',1.080
'0:31.700',1.120
'0:31.705',1.120
'0:31.710',1.080
'0:31.715',1.120
'0:31.720',1.080
'0:31.725',1.080
'0:31.730',1.120
'0:31.735',1.080
'0:31.740',1.080
'0:31.745',1.120
'0:31.750',1.120
'0:31.755',1.080
'0:31.760',1.080
'0:31.765',1.120
'0:31.770',1.080
'0:31.775',1.120
'0:31.780',1.120
'0:31.785',1.120
'0:31.790',1.120
'0:31.795',1.120
'0:31.800',1.080
'0:31.805',1.080
'0:31.810',1.120
'0:31.815',1.120
'0:31.820',1.120
'0:31.825',1.120
'0:31.830',1.120
'0:31.835',1.160
'0:31.840',1.120
'0:31.845',1.120
'0:31.850',1.120
'0:31.855',1.120
'0:31.860',1.160
'0:31.865',1.160
'0:31.870',1.120
'0:31.875',1.120
'0:31.880',1.120
'0:31.885',1.120
'0:31.890',1.120
'0:31.895',1.120
'0:31.900',1.120
'0:31.905',1.120
'0:31.910',1.120
'0:31.915',1.120
'0:31.920',1.120
'0:31.925',1.080
'0:31.930',1.160
'0:31.935',1.160
'0:31.940',1.120
'0:31.945',1.120
'0:31.950',1.160
'0:31.955',1.120
'0:31.960',1.120
'0:31.965',1.120
'0:31.970',1.120
'0:31.975',1.120
'0:31.980',1.120
'0:31.985',1.120
'0:31.990',1.120
'0:31.995',1.120
'0:32.000',1.120
'0:32.005',1.120
'0:32.010',1.120
'0:32.015',1.160
'0:32.020',1.120
'0:32.025',1.080
'0:32.030',1.120
'0:32.035',1.160
'0:32.040',1.120
'0:32.045',1.120
'0:32.050',1.120
'0:32.055',1.120
'0:32.060',1.120
'0:32.065',1.120
'0:32.070',1.120
'0:32.075',1.120
'0:32.080',1.120
'0:32.085',1.120
'0:32.090',1.120
'0:32.095',1.080
'0:32.100',1.080
'0:32.105',1.120
'0:32.110',1.120
'0:32.115',1.160
'0:32.120',1.080
'0:32.125',1.160
'0:32.130',1.120
'0:32.135',1.120
'0:32.140',1.120
'0:32.145',1.120
'0:32.150',1.120
'0:32.155',1.120
'0:32.160',1.080
'0:32.165',1.080
'0:32.170',1.080
'0:32.175',1.080
'0:32.180',1.120
'0:32.185',1.160
'0:32.190',1.160
'0:32.195',1.200
'0:32.200',1.200
'0:32.205',1.160
'0:32.210',1.160
'0:32.215',1.120
'0:32.220',1.200
'0:32.225',1.160
'0:32.230',1.200
'0:32.235',1.160
'0:32.240',1.160
'0:32.245',1.120
'0:32.250',1.120
'0:32.255',1.120
'0:32.260',1.120
'0:32.265',1.120
'0:32.270',1.080
'0:32.275',1.120
'0:32.280',1.040
'0:32.285',1.080
'0:32.290',1.120
'0:32.295',1.120
'0:32.300',1.080
'0:32.305',1.080
'0:32.310',1.160
'0:32.315',1.080
'0:32.320',1.080
'0:32.325',1.080
'0:32.330',1.120
'0:32.335',1.120
'0:32.340',1.120
'0:32.345',1.320
'0:32.350',1.520
'0:32.355',1.720
'0:32.360',1.880
'0:32.365',2.040
'0:32.370',2.040
'0:32.375',1.960
'0:32.380',1.640
'0:32.385',1.400
'0:32.390',1.240
'0:32.395',1.160
'0:32.400',1.040
'0:32.405',1.000
'0:32.410',1.000
'0:32.415',0.960
'0:32.420',0.960
'0:32.425',0.960
'0:32.430',0.960
'0:32.435',0.960
'0:32.440',1.000
'0:32.445',0.960
'0:32.450',0.960
'0:32.455',0.960
'0:32.460',1.000
'0:32.465',0.960
'0:32.470',1.000
'0:32.475',1.040
'0:32.480',1.000
'0:32.485',1.040
'0:32.490',1.000
'0:32.495',1.000
'0:32.500',1.040
'0:32.505',0.960
'0:32.510',1.040
'0:32.515',1.000
'0:32.520',1.000
'0:32.525',1.040
'0:32.530',1.040
'0:32.535',1.040
'0:32.540',1.040
'0:32.545',1.040
'0:32.550',1.080
'0:32.555',1.000
'0:32.560',1.040
'0:32.565',1.040
'0:32.570',1.040
'0:32.575',1.040
'0:32.580',1.040
'0:32.585',1.080
'0:32.590',1.080
'0:32.595',1.040
'0:32.600',1.040
'0:32.605',1.040
'0:32.610',1.040
'0:32.615',1.080
'0:32.620',1.040
'0:32.625',1.040
'0:32.630',1.080
'0:32.635',1.080
'0:32.640',1.000
'0:32.645',1.040
'0:32.650',1.040
'0:32.655',1.040
'0:32.660',1.040
'0:32.665',1.040
'0:32.670',1.080
'0:32.675',1.040
'0:32.680',1.040
'0:32.685',1.080
'0:32.690',1.120
'0:32.695',1.120
'0:32.700',1.160
'0:32.705',1.160
'0:32.710',1.160
'0:32.715',1.200
'0:32.720',1.160
'0:32.725',1.200
'0:32.730',1.160
'0:32.735',1.160
'0:32.740',1.160
'0:32.745',1.160
'0:32.750',1.160
'0:32.755',1.160
'0:32.760',1.120
'0:32.765',1.160
'0:32.770',1.120
'0:32.775',1.120
'0:32.780',1.080
'0:32.785',1.120
'0:32.790',1.120
'0:32.795',1.080
'0:32.800',1.080
'0:32.805',1.160
'0:32.810',1.120
'0:32.815',1.120
'0:32.820',1.120
'0:32.825',1.120
'0:32.830',1.120
'0:32.835',1.120
'0:32.840',1.120
'0:32.845',1.120
'0:32.850',1.080
'0:32.855',1.120
'0:32.860',1.120
'0:32.865',1.160
'0:32.870',1.160
'0:32.875',1.160
'0:32.880',1.200
'0:32.885',1.160
'0:32.890',1.160
'0:32.895',1.120
'0:32.900',1.120
'0:32.905',1.120
'0:32.910',1.120
'0:32.915',1.120
'0:32.920',1.160
'0:32.925',1.160
'0:32.930',1.160
'0:32.935',1.160
'0:32.940',1.160
'0:32.945',1.160
'0:32.950',1.160
'0:32.955',1.160
'0:32.960',1.120
'0:32.965',1.120
'0:32.970',1.120
'0:32.975',1.120
'0:32.980',1.120
'0:32.985',1.120
'0:32.990',1.160
'0:32.995',1.120
'0:33.000',1.160
'0:33.005',1.120
'0:33.010',1.160
'0:33.015',1.120
'0:33.020',1.160
'0:33.025',1.160
'0:33.030',1.120
'0:33.035',1.120
'0:33.040',1.120
'0:33.045',1.160
'0:33.050',1.120
'0:33.055',1.160
'0:33.060',1.160
'0:33.065',1.120
'0:33.070',1.160
'0:33.075',1.120
'0:33.080',1.120
'0:33.085',1.080
'0:33.090',1.120
'0:33.095',1.120
'0:33.100',1.120
'0:33.105',1.120
'0:33.110',1.160
'0:33.115',1.120
'0:33.120',1.160
'0:33.125',1.120
'0:33.130',1.120
'0:33.135',1.120
'0:33.140',1.120
'0:33.145',1.120
'0:33.150',1.120
'0:33.155',1.120
'0:33.160',1.120
'0:33.165',1.120
'0:33.170',1.080
'0:33.175',1.120
'0:33.180',1.080
'0:33.185',1.120
'0:33.190',1.200
'0:33.195',1.200
'0:33.200',1.200
'0:33.205',1.200
'0:33.210',1.120
'0:33.215',1.160
'0:33.220',1.200
'0:33.225',1.200
'0:33.230',1.160
'0:33.235',1.120
'0:33.240',1.120
'0:33.245',1.160
'0:33.250',1.120
'0:33.255',1.120
'0:33.260',1.120
'0:33.265',1.120
'0:33.270',1.120
'0:33.275',1.160
'0:33.280',1.120
'0:33.285',1.040
'0:33.290',1.120
'0:33.295',1.120
'0:33.300',1.120
'0:33.305',1.120
'0:33.310',1.120
'0:33.315',1.080
'0:33.320',1.160
'0:33.325',1.120
'0:33.330',1.080
'0:33.335',1.120
'0:33.340',1.120
'0:33.345',1.160
'0:33.350',1.360
'0:33.355',1.560
'0:33.360',1.840
'0:33.365',2.040
'0:33.370',2.240
'0:33.375',2.120
'0:33.380',2.040
'0:33.385',1.640
'0:33.390',1.400
'0:33.395',1.200
'0:33.400',1.040
'0:33.405',0.960
'0:33.410',0.960
'0:33.415',0.880
'0:33.420',0.960
'0:33.425',0.920
'0:33.430',0.920
'0:33.435',0.920
'0:33.440',0.960
'0:33.445',0.920
'0:33.450',0.960
'0:33.455',0.960
'0:33.460',0.960
'0:33.465',0.920
'0:33.470',0.960
'0:33.475',0.960
'0:33.480',0.920
'0:33.485',0.960
'0:33.490',0.960
'0:33.495',0.960
'0:33.500',1.000
'0:33.505',0.960
'0:33.510',0.960
'0:33.515',0.960
'0:33.520',0.960
'0:33.525',0.960
'0:33.530',1.000
'0:33.535',0.960
'0:33.540',0.960
'0:33.545',1.000
'0:33.550',1.000
'0:33.555',0.960
'0:33.560',1.000
'0:33.565',0.960
'0:33.570',1.000
'0:33.575',1.000
'0:33.580',1.000
'0:33.585',1.000
'0:33.590',1.000
'0:33.595',1.000
'0:33.600',0.960
'0:33.605',0.960
'0:33.610',0.960
'0:33.615',0.960
'0:33.620',0.960
'0:33.625',0.960
'0:33.630',0.960
'0:33.635',0.960
'0:33.640',0.960
'0:33.645',0.960
'0:33.650',0.920
'0:33.655',0.920
'0:33.660',0.960
'0:33.665',0.960
'0:33.670',1.000
'0:33.675',0.920
'0:33.680',0.960
'0:33.685',1.000
'0:33.690',1.040
'0:33.695',1.000
'0:33.700',1.040
'0:33.705',1.080
'0:33.710',1.080
'0:33.715',1.080
'0:33.720',1.120
'0:33.725',1.160
'0:33.730',1.120
'0:33.735',1.160
'0:33.740',1.160
'0:33.745',1.120
'0:33.750',1.160
'0:33.755',1.120
'0:33.760',1.120
'0:33.765',1.120
'0:33.770',1.160
'0:33.775',1.120
'0:33.780',1.080
'0:33.785',1.120
'0:33.790',1.120
'0:33.795',1.120
'0:33.800',1.120
'0:33.805',1.120
'0:33.810',1.120
'0:33.815',1.120
'0:33.820',1.120
'0:33.825',1.120
'0:33.830',1.160
'0:33.835',1.080
'0:33.840',1.120
'0:33.845',1.080
'0:33.850',1.080
'0:33.855',1.080
'0:33.860',1.120
'0:33.865',1.080
'0:33.870',1.120
'0:33.875',1.120
'0:33.880',1.120
'0:33.885',1.080
'0:33.890',1.080
'0:33.895',1.120
'0:33.900',1.080
'0:33.905',1.120
'0:33.910',1.120
'0:33.915',1.120
'0:33.920',1.120
'0:33.925',1.080
'0:33.930',1.120
'0:33.935',1.120
'0:33.940',1.120
'0:33.945',1.120
'0:33.950',1.120
'0:33.955',1.080
'0:33.960',1.120
'0:33.965',1.080
'0:33.970',1.120
'0:33.975',1.120
'0:33.980',1.120
'0:33.985',1.120
'0:33.990',1.120
'0:33.995',1.120
'0:34.000',1.080
'0:34.005',1.120
'0:34.010',1.080
'0:34.015',1.120
'0:34.020',1.080
'0:34.025',1.120
'0:34.030',1.120
'0:34.035',1.120
'0:34.040',1.120
'0:34.045',1.120
'0:34.050',1.120
'0:34.055',1.120
'0:34.060',1.120
'0:34.065',1.080
'0:34.070',1.120
'0:34.075',1.120
'0:34.080',1.120
'0:34.085',1.120
'0:34.090',1.080
'0:34.095',1.120
'0:34.100',1.120
'0:34.105',1.080
'0:34.110',1.120
'0:34.115',1.120
'0:34.120',1.120
'0:34.125',1.080
'0:34.130',1.120
'0:34.135',1.120
'0:34.140',1.120
'0:34.145',1.120
'0:34.150',1.120
'0:34.155',1.120
'0:34.160',1.120
'0:34.165',1.120
'0:34.170',1.080
'0:34.175',1.120
'0:34.180',1.120
'0:34.185',1.120
'0:34.190',1.080
'0:34.195',1.080
'0:34.200',1.080
'0:34.205',1.040
'0:34.210',1.080
'0:34.215',1.120
'0:34.220',1.160
'0:34.225',1.200
'0:34.230',1.200
'0:34.235',1.200
'0:34.240',1.160
'0:34.245',1.160
'0:34.250',1.200
'0:34.255',1.160
'0:34.260',1.160
'0:34.265',1.120
'0:34.270',1.160
'0:34.275',1.160
'0:34.280',1.080
'0:34.285',1.080
'0:34.290',1.080
'0:34.295',1.080
'0:34.300',1.080
'0:34.305',1.120
'0:34.310',1.080
'0:34.315',1.120
'0:34.320',1.080
'0:34.325',1.120
'0:34.330',1.080
'0:34.335',1.080
'0:34.340',1.080
'0:34.345',1.080
'0:34.350',1.040
'0:34.355',1.080
'0:34.360',1.080
'0:34.365',1.080
'0:34.370',1.120
'0:34.375',1.200
'0:34.380',1.440
'0:34.385',1.560
'0:34.390',1.760
'0:34.395',2.040
'0:34.400',2.200
'0:34.405',2.000
'0:34.410',1.880
'0:34.415',1.520
'0:34.420',1.240
'0:34.425',1.080
'0:34.430',1.000
'0:34.435',0.960
'0:34.440',0.960
'0:34.445',0.960
'0:34.450',0.920
'0:34.455',0.920
'0:34.460',0.920
'0:34.465',0.920
'0:34.470',0.920
'0:34.475',0.960
'0:34.480',0.920
'0:34.485',0.960
'0:34.490',0.960
'0:34.495',0.960
'0:34.500',0.920
'0:34.505',0.960
'0:34.510',0.960
'0:34.515',1.000
'0:34.520',1.000
'0:34.525',0.960
'0:34.530',1.000
'0:34.535',0.960
'0:34.540',0.960
'0:34.545',1.000
'0:34.550',1.000
'0:34.555',0.960
'0:34.560',0.960
'0:34.565',1.000
'0:34.570',0.960
'0:34.575',1.000
'0:34.580',0.960
'0:34.585',1.000
'0:34.590',1.000
'0:34.595',1.000
'0:34.600',1.000
'0:34.605',0.960
'0:34.610',1.000
'0:34.615',1.000
'0:34.620',1.000
'0:34.625',0.960
'0:34.630',0.960
'0:34.635',1.040
'0:34.640',1.000
'0:34.645',1.000
'0:34.650',0.960
'0:34.655',0.960
'0:34.660',0.960
'0:34.665',0.960
'0:34.670',0.920
'0:34.675',0.960
'0:34.680',0.960
'0:34.685',0.960
'0:34.690',0.960
'0:34.695',0.920
'0:34.700',0.960
'0:34.705',0.960
'0:34.710',1.000
'0:34.715',1.000
'0:34.720',1.000
'0:34.725',1.040
'0:34.730',1.080
'0:34.735',1.040
'0:34.740',1.080
'0:34.745',1.120
'0:34.750',1.120
'0:34.755',1.120
'0:34.760',1.120
'0:34.765',1.160
'0:34.770',1.160
'0:34.775',1.120
'0:34.780',1.120
'0:34.785',1.120
'0:34.790',1.120
'0:34.795',1.120
'0:34.800',1.120
'0:34.805',1.120
'0:34.810',1.120
'0:34.815',1.120
'0:34.820',1.120
'0:34.825',1.120
'0:34.830',1.120
'0:34.835',1.160
'0:34.840',1.120
'0:34.845',1.120
'0:34.850',1.120
'0:34.855',1.120
'0:34.860',1.120
'0:34.865',1.080
'0:34.870',1.120
'0:34.875',1.160
'0:34.880',1.080
'0:34.885',1.120
'0:34.890',1.120
'0:34.895',1.120
'0:34.900',1.120
'0:34.905',1.120
'0:34.910',1.120
'0:34.915',1.080
'0:34.920',1.120
'0:34.925',1.120
'0:34.930',1.120
'0:34.935',1.120
'0:34.940',1.080
'0:34.945',1.120
'0:34.950',1.120
'0:34.955',1.080
'0:34.960',1.120
'0:34.965',1.160
'0:34.970',1.120
'0:34.975',1.120
'0:34.980',1.160
'0:34.985',1.120
'0:34.990',1.160
'0:34.995',1.120
'0:35.000',1.120
'0:35.005',1.120
'0:35.010',1.160
'0:35.015',1.120
'0:35.020',1.080
'0:35.025',1.120
'0:35.030',1.120
'0:35.035',1.120
'0:35.040',1.160
'0:35.045',1.120
'0:35.050',1.120
'0:35.055',1.120
'0:35.060',1.120
'0:35.065',1.120
'0:35.070',1.120
'0:35.075',1.160
'0:35.080',1.120
'0:35.085',1.120
'0:35.090',1.120
'0:35.095',1.120
'0:35.100',1.120
'0:35.105',1.120
'0:35.110',1.120
'0:35.115',1.160
'0:35.120',1.120
'0:35.125',1.120
'0:35.130',1.120
'0:35.135',1.120
'0:35.140',1.160
'0:35.145',1.120
'0:35.150',1.160
'0:35.155',1.160
'0:35.160',1.120
'0:35.165',1.080
'0:35.170',1.160
'0:35.175',1.120
'0:35.180',1.120
'0:35.185',1.120
'0:35.190',1.120
'0:35.195',1.120
'0:35.200',1.160
'0:35.205',1.120
'0:35.210',1.080
'0:35.215',1.120
'0:35.220',1.080
'0:35.225',1.080
'0:35.230',1.080
'0:35.235',1.080
'0:35.240',1.120
'0:35.245',1.200
'0:35.250',1.200
'0:35.255',1.200
'0:35.260',1.160
'0:35.265',1.200
'0:35.270',1.200
'0:35.275',1.160
'0:35.280',1.160
'0:35.285',1.200
'0:35.290',1.120
'0:35.295',1.120
'0:35.300',1.160
'0:35.305',1.120
'0:35.310',1.080
'0:35.315',1.080
'0:35.320',1.080
'0:35.325',1.120
'0:35.330',1.120
'0:35.335',1.120
'0:35.340',1.080
'0:35.345',1.080
'0:35.350',1.120
'0:35.355',1.040
'0:35.360',1.080
'0:35.365',1.080
'0:35.370',1.040
'0:35.375',1.080
'0:35.380',1.120
'0:35.385',1.120
'0:35.390',1.080
'0:35.395',1.120
'0:35.400',1.200
'0:35.405',1.400
'0:35.410',1.560
'0:35.415',1.720
'0:35.420',2.000
'0:35.425',2.120
'0:35.430',2.080
'0:35.435',1.920
'0:35.440',1.600
'0:35.445',1.240
'0:35.450',1.160
'0:35.455',1.000
'0:35.460',1.000
'0:35.465',0.920
'0:35.470',0.960
'0:35.475',0.920
'0:35.480',0.920
'0:35.485',0.960
'0:35.490',0.920
'0:35.495',0.920
'0:35.500',0.920
'0:35.505',0.920
'0:35.510',0.920
'0:35.515',0.960
'0:35.520',0.960
'0:35.525',0.920
'0:35.530',0.920
'0:35.535',0.960
'0:35.540',0.960
