'Elapsed time','ECG'
'0:30.915',7.300
'0:30.920',7.100
'0:30.925',7.200
'0:30.930',7.100
'0:30.935',7.300
'0:30.940',7.200
'0:30.945',7.200
'0:30.950',7.200
'0:30.955',7.100
'0:30.960',7.200
'0:30.965',7.300
'0:30.970',7.200
'0:30.975',7.100
'0:30.980',7.100
'0:30.985',7.200
'0:30.990',7.300
'0:30.995',7.200
'0:31.000',7.100
'0:31.005',7.200
'0:31.010',7.200
'0:31.015',7.200
'0:31.020',7.400
'0:31.025',7.200
'0:31.030',7.400
'0:31.035',7.400
'0:31.040',7.200
'0:31.045',7.300
'0:31.050',7.300
'0:31.055',7.200
'0:31.060',7.200
'0:31.065',7.300
'0:31.070',7.200
'0:31.075',7.300
'0:31.080',7.100
'0:31.085',7.200
'0:31.090',7.200
'0:31.095',7.100
'0:31.100',7.300
'0:31.105',7.200
'0:31.110',7.100
'0:31.115',7.100
'0:31.120',7.200
'0:31.125',7.100
'0:31.130',7.500
'0:31.135',8.300
'0:31.140',8.700
'0:31.145',9.000
'0:31.150',8.500
'0:31.155',7.600
'0:31.160',7.200
'0:31.165',7.300
'0:31.170',7.300
'0:31.175',7.000
'0:31.180',7.100
'0:31.185',7.200
'0:31.190',7.100
'0:31.195',7.100
'0:31.200',7.200
'0:31.205',7.000
'0:31.210',7.100
'0:31.215',7.100
'0:31.220',7.100
'0:31.225',7.100
'0:31.230',7.000
'0:31.235',7.100
'0:31.240',7.100
'0:31.245',7.000
'0:31.250',7.000
'0:31.255',7.000
'0:31.260',7.100
'0:31.265',7.200
'0:31.270',7.100
'0:31.275',7.000
'0:31.280',7.100
'0:31.285',7.000
'0:31.290',7.000
'0:31.295',7.200
'0:31.300',7.100
'0:31.305',7.100
'0:31.310',6.900
'0:31.315',7.100
'0:31.320',7.000
'0:31.325',6.900
'0:31.330',7.100
'0:31.335',7.100
'0:31.340',7.100
'0:31.345',7.000
'0:31.350',7.100
'0:31.355',7.200
'0:31.360',7.000
'0:31.365',7.100
'0:31.370',7.200
'0:31.375',7.200
'0:31.380',7.200
'0:31.385',7.200
'0:31.390',7.200
'0:31.395',7.100
'0:31.400',7.300
'0:31.405',7.400
'0:31.410',7.300
'0:31.415',7.300
'0:31.420',7.100
'0:31.425',7.200
'0:31.430',7.200
'0:31.435',7.200
'0:31.440',7.300
'0:31.445',7.200
'0:31.450',7.200
'0:31.455',7.200
'0:31.460',7.100
'0:31.465',7.300
'0:31.470',7.300
'0:31.475',7.300
'0:31.480',7.300
'0:31.485',7.400
'0:31.490',7.100
'0:31.495',7.200
'0:31.500',7.100
'0:31.505',7.200
'0:31.510',7.200
'0:31.515',7.200
'0:31.520',7.200
'0:31.525',7.300
'0:31.530',7.300
'0:31.535',7.200
'0:31.540',7.200
'0:31.545',7.200
'0:31.550',7.100
'0:31.555',7.100
'0:31.560',7.100
'0:31.565',7.000
'0:31.570',7.200
'0:31.575',7.300
'0:31.580',7.400
'0:31.585',7.400
'0:31.590',7.300
'0:31.595',7.400
'0:31.600',7.400
'0:31.605',7.300
'0:31.610',7.100
'0:31.615',7.100
'0:31.620',7.400
'0:31.625',7.300
'0:31.630',7.200
'0:31.635',7.300
'0:31.640',7.000
'0:31.645',7.100
'0:31.650',7.200
'0:31.655',7.200
'0:31.660',7.200
'0:31.665',7.200
'0:31.670',7.200
'0:31.675',7.100
'0:31.680',7.200
'0:31.685',7.700
'0:31.690',8.400
'0:31.695',9.000
'0:31.700',8.900
'0:31.705',8.000
'0:31.710',7.200
'0:31.715',7.100
'0:31.720',7.200
'0:31.725',7.300
'0:31.730',7.100
'0:31.735',7.200
'0:31.740',7.100
'0:31.745',7.100
'0:31.750',7.100
'0:31.755',7.100
'0:31.760',7.200
'0:31.765',7.100
'0:31.770',7.200
'0:31.775',7.000
'0:31.780',7.100
'0:31.785',7.100
'0:31.790',7.100
'0:31.795',7.000
'0:31.800',7.200
'0:31.805',7.200
'0:31.810',7.100
'0:31.815',7.200
'0:31.820',7.200
'0:31.825',7.100
'0:31.830',7.100
'0:31.835',7.100
'0:31.840',7.200
'0:31.845',7.200
'0:31.850',7.200
'0:31.855',7.000
'0:31.860',7.000
'0:31.865',7.100
'0:31.870',7.300
'0:31.875',7.100
'0:31.880',7.200
'0:31.885',7.000
'0:31.890',7.100
'0:31.895',7.200
'0:31.900',7.100
'0:31.905',7.100
'0:31.910',7.100
'0:31.915',7.200
'0:31.920',7.300
'0:31.925',7.000
'0:31.930',7.100
'0:31.935',7.200
'0:31.940',7.300
'0:31.945',7.200
'0:31.950',7.300
'0:31.955',7.200
'0:31.960',7.100
'0:31.965',7.100
'0:31.970',7.100
'0:31.975',7.200
'0:31.980',7.200
'0:31.985',7.200
'0:31.990',7.200
'0:31.995',7.100
'0:32.000',7.100
'0:32.005',7.100
'0:32.010',7.100
'0:32.015',7.100
'0:32.020',7.100
'0:32.025',7.100
'0:32.030',7.200
'0:32.035',7.100
'0:32.040',7.200
'0:32.045',7.200
'0:32.050',7.100
'0:32.055',7.200
'0:32.060',6.900
'0:32.065',7.000
'0:32.070',7.100
'0:32.075',7.200
'0:32.080',7.200
'0:32.085',7.200
'0:32.090',7.100
'0:32.095',7.000
'0:32.100',7.200
'0:32.105',7.100
'0:32.110',7.200
'0:32.115',7.100
'0:32.120',7.100
'0:32.125',7.000
'0:32.130',7.200
'0:32.135',7.300
'0:32.140',7.200
'0:32.145',7.300
'0:32.150',7.200
'0:32.155',7.200
'0:32.160',7.200
'0:32.165',7.200
'0:32.170',7.300
'0:32.175',7.100
'0:32.180',7.200
'0:32.185',7.200
'0:32.190',7.100
'0:32.195',7.100
'0:32.200',7.200
'0:32.205',7.100
'0:32.210',7.100
'0:32.215',7.100
'0:32.220',7.100
'0:32.225',7.000
'0:32.230',7.000
'0:32.235',7.200
'0:32.240',7.300
'0:32.245',7.600
'0:32.250',8.400
'0:32.255',8.800
'0:32.260',8.800
'0:32.265',8.300
'0:32.270',7.300
'0:32.275',7.000
'0:32.280',7.200
'0:32.285',7.100
'0:32.290',6.900
'0:32.295',7.000
'0:32.300',6.900
'0:32.305',7.000
'0:32.310',7.100
'0:32.315',7.100
'0:32.320',7.100
'0:32.325',7.000
'0:32.330',7.000
'0:32.335',7.000
'0:32.340',7.000
'0:32.345',7.000
'0:32.350',7.100
'0:32.355',7.000
'0:32.360',7.000
'0:32.365',7.100
'0:32.370',7.100
'0:32.375',7.100
'0:32.380',7.200
'0:32.385',7.100
'0:32.390',7.000
'0:32.395',7.000
'0:32.400',7.100
'0:32.405',7.100
'0:32.410',7.100
'0:32.415',7.200
'0:32.420',7.200
'0:32.425',7.000
'0:32.430',7.100
'0:32.435',7.100
'0:32.440',7.100
'0:32.445',7.100
'0:32.450',7.000
'0:32.455',6.900
'0:32.460',6.900
'0:32.465',7.000
'0:32.470',7.000
'0:32.475',7.000
'0:32.480',7.100
'0:32.485',7.100
'0:32.490',7.100
'0:32.495',7.000
'0:32.500',7.100
'0:32.505',7.200
'0:32.510',7.000
'0:32.515',7.200
'0:32.520',7.100
'0:32.525',7.100
'0:32.530',7.200
'0:32.535',7.100
'0:32.540',7.000
'0:32.545',7.200
'0:32.550',7.000
'0:32.555',7.200
'0:32.560',7.100
'0:32.565',7.200
'0:32.570',7.200
'0:32.575',7.100
'0:32.580',7.300
'0:32.585',7.300
'0:32.590',7.100
'0:32.595',7.300
'0:32.600',7.300
'0:32.605',7.100
'0:32.610',7.100
'0:32.615',7.100
'0:32.620',7.200
'0:32.625',7.300
'0:32.630',7.300
'0:32.635',7.200
'0:32.640',7.300
'0:32.645',7.300
'0:32.650',7.300
'0:32.655',7.100
'0:32.660',7.200
'0:32.665',7.300
'0:32.670',7.300
'0:32.675',7.200
'0:32.680',7.300
'0:32.685',7.300
'0:32.690',7.400
'0:32.695',7.400
'0:32.700',7.500
'0:32.705',7.400
'0:32.710',7.500
'0:32.715',7.500
'0:32.720',7.400
'0:32.725',7.300
'0:32.730',7.300
'0:32.735',7.300
'0:32.740',7.200
'0:32.745',7.300
'0:32.750',7.300
'0:32.755',7.200
'0:32.760',7.200
'0:32.765',7.400
'0:32.770',7.300
'0:32.775',7.100
'0:32.780',7.100
'0:32.785',7.300
'0:32.790',7.300
'0:32.795',7.200
'0:32.800',7.200
'0:32.805',7.600
'0:32.810',8.400
'0:32.815',9.000
'0:32.820',9.200
'0:32.825',8.400
'0:32.830',7.500
'0:32.835',7.100
'0:32.840',7.300
'0:32.845',7.200
'0:32.850',7.200
'0:32.855',7.200
'0:32.860',7.200
'0:32.865',7.400
'0:32.870',7.200
'0:32.875',7.100
'0:32.880',7.200
'0:32.885',7.100
'0:32.890',7.200
'0:32.895',7.200
'0:32.900',7.200
'0:32.905',7.100
'0:32.910',7.200
'0:32.915',7.200
'0:32.920',7.200
'0:32.925',7.100
'0:32.930',7.200
'0:32.935',7.300
'0:32.940',7.400
'0:32.945',7.100
'0:32.950',7.200
'0:32.955',7.100
'0:32.960',7.200
'0:32.965',7.300
'0:32.970',7.200
'0:32.975',7.000
'0:32.980',7.300
'0:32.985',7.200
'0:32.990',7.200
'0:32.995',7.300
'0:33.000',7.400
'0:33.005',7.300
'0:33.010',7.400
'0:33.015',7.300
'0:33.020',7.200
'0:33.025',7.300
'0:33.030',7.400
'0:33.035',7.300
'0:33.040',7.300
'0:33.045',7.400
'0:33.050',7.300
'0:33.055',7.200
'0:33.060',7.300
'0:33.065',7.400
'0:33.070',7.300
'0:33.075',7.400
'0:33.080',7.300
'0:33.085',7.300
'0:33.090',7.400
'0:33.095',7.400
'0:33.100',7.200
'0:33.105',7.300
'0:33.110',7.300
'0:33.115',7.400
'0:33.120',7.300
'0:33.125',7.400
'0:33.130',7.400
'0:33.135',7.200
'0:33.140',7.300
'0:33.145',7.300
'0:33.150',7.300
'0:33.155',7.300
'0:33.160',7.200
'0:33.165',7.300
'0:33.170',7.400
'0:33.175',7.200
'0:33.180',7.400
'0:33.185',7.400
'0:33.190',7.200
'0:33.195',7.100
'0:33.200',7.300
'0:33.205',7.300
'0:33.210',7.200
'0:33.215',7.200
'0:33.220',7.200
'0:33.225',7.200
'0:33.230',7.200
'0:33.235',7.300
'0:33.240',7.300
'0:33.245',7.300
'0:33.250',7.100
'0:33.255',7.200
'0:33.260',7.400
'0:33.265',7.600
'0:33.270',7.400
'0:33.275',7.300
'0:33.280',7.600
'0:33.285',7.400
'0:33.290',7.200
'0:33.295',7.200
'0:33.300',7.400
'0:33.305',7.300
'0:33.310',7.300
'0:33.315',7.400
'0:33.320',7.300
'0:33.325',7.300
'0:33.330',7.300
'0:33.335',7.300
'0:33.340',7.400
'0:33.345',7.300
'0:33.350',7.200
'0:33.355',7.100
'0:33.360',7.200
'0:33.365',7.300
'0:33.370',7.600
'0:33.375',8.200
'0:33.380',8.700
'0:33.385',8.600
'0:33.390',7.800
'0:33.395',7.300
'0:33.400',7.200
'0:33.405',7.100
'0:33.410',7.100
'0:33.415',7.300
'0:33.420',7.300
'0:33.425',7.100
'0:33.430',7.300
'0:33.435',7.100
'0:33.440',7.200
'0:33.445',7.100
'0:33.450',7.200
'0:33.455',7.100
'0:33.460',7.200
'0:33.465',7.400
'0:33.470',7.300
'0:33.475',7.400
'0:33.480',7.200
'0:33.485',7.200
'0:33.490',7.300
'0:33.495',7.300
'0:33.500',7.200
'0:33.505',7.300
'0:33.510',7.300
'0:33.515',7.200
'0:33.520',7.400
'0:33.525',7.200
'0:33.530',7.300
'0:33.535',7.300
'0:33.540',7.300
'0:33.545',7.300
'0:33.550',7.400
'0:33.555',7.300
'0:33.560',7.400
'0:33.565',7.400
'0:33.570',7.300
'0:33.575',7.300
'0:33.580',7.300
'0:33.585',7.200
'0:33.590',7.200
'0:33.595',7.400
'0:33.600',7.300
'0:33.605',7.200
'0:33.610',7.400
'0:33.615',7.200
'0:33.620',7.300
'0:33.625',7.200
'0:33.630',7.300
'0:33.635',7.300
'0:33.640',7.300
'0:33.645',7.300
'0:33.650',7.200
'0:33.655',7.300
'0:33.660',7.200
'0:33.665',7.300
'0:33.670',7.200
'0:33.675',7.200
'0:33.680',7.200
'0:33.685',7.200
'0:33.690',7.100
'0:33.695',7.300
'0:33.700',7.300
'0:33.705',7.200
'0:33.710',7.300
'0:33.715',7.300
'0:33.720',7.100
'0:33.725',7.200
'0:33.730',7.300
'0:33.735',7.300
'0:33.740',7.300
'0:33.745',7.100
'0:33.750',7.200
'0:33.755',7.300
'0:33.760',7.300
'0:33.765',7.300
'0:33.770',7.200
'0:33.775',7.200
'0:33.780',7.300
'0:33.785',7.400
'0:33.790',7.300
'0:33.795',7.300
'0:33.800',7.300
'0:33.805',7.200
'0:33.810',7.300
'0:33.815',7.300
'0:33.820',7.500
'0:33.825',7.400
'0:33.830',7.400
'0:33.835',7.300
'0:33.840',7.500
'0:33.845',7.500
'0:33.850',7.400
'0:33.855',7.200
'0:33.860',7.300
'0:33.865',7.300
'0:33.870',7.300
'0:33.875',7.200
'0:33.880',7.300
'0:33.885',7.400
'0:33.890',7.300
'0:33.895',7.400
'0:33.900',7.300
'0:33.905',7.400
'0:33.910',7.400
'0:33.915',7.400
'0:33.920',7.200
'0:33.925',7.200
'0:33.930',7.400
'0:33.935',7.600
'0:33.940',8.200
'0:33.945',8.800
'0:33.950',8.800
'0:33.955',8.000
'0:33.960',7.400
'0:33.965',7.400
'0:33.970',7.200
'0:33.975',7.300
'0:33.980',7.200
'0:33.985',7.200
'0:33.990',7.200
'0:33.995',7.200
'0:34.000',7.200
'0:34.005',7.200
'0:34.010',7.200
'0:34.015',7.300
'0:34.020',7.200
'0:34.025',7.200
'0:34.030',7.100
'0:34.035',7.300
'0:34.040',7.300
'0:34.045',7.200
'0:34.050',7.300
'0:34.055',7.200
'0:34.060',7.300
'0:34.065',7.300
'0:34.070',7.300
'0:34.075',7.300
'0:34.080',7.300
'0:34.085',7.300
'0:34.090',7.200
'0:34.095',7.200
'0:34.100',7.200
'0:34.105',7.400
'0:34.110',7.400
'0:34.115',7.300
'0:34.120',7.300
'0:34.125',7.400
'0:34.130',7.300
'0:34.135',7.300
'0:34.140',7.300
'0:34.145',7.300
'0:34.150',7.400
'0:34.155',7.300
'0:34.160',7.300
'0:34.165',7.400
'0:34.170',7.200
'0:34.175',7.300
'0:34.180',7.400
'0:34.185',7.300
'0:34.190',7.300
'0:34.195',7.300
'0:34.200',7.300
'0:34.205',7.300
'0:34.210',7.300
'0:34.215',7.500
'0:34.220',7.200
'0:34.225',7.300
'0:34.230',7.300
'0:34.235',7.200
'0:34.240',7.200
'0:34.245',7.200
'0:34.250',7.200
'0:34.255',7.400
'0:34.260',7.300
'0:34.265',7.300
'0:34.270',7.300
'0:34.275',7.200
'0:34.280',7.200
'0:34.285',7.200
'0:34.290',7.300
'0:34.295',7.300
'0:34.300',7.300
'0:34.305',7.400
'0:34.310',7.200
'0:34.315',7.300
'0:34.320',7.400
'0:34.325',7.200
'0:34.330',7.200
'0:34.335',7.400
'0:34.340',7.300
'0:34.345',7.400
'0:34.350',7.200
'0:34.355',7.300
'0:34.360',7.200
'0:34.365',7.400
'0:34.370',7.200
'0:34.375',7.300
'0:34.380',7.300
'0:34.385',7.300
'0:34.390',7.400
'0:34.395',7.500
'0:34.400',7.200
'0:34.405',7.400
'0:34.410',7.500
'0:34.415',7.300
'0:34.420',7.100
'0:34.425',7.200
'0:34.430',7.100
'0:34.435',7.500
'0:34.440',7.300
'0:34.445',7.300
'0:34.450',7.200
'0:34.455',7.500
'0:34.460',7.200
'0:34.465',7.500
'0:34.470',7.200
'0:34.475',7.300
'0:34.480',7.200
'0:34.485',7.300
'0:34.490',7.300
'0:34.495',7.300
'0:34.500',7.900
'0:34.505',8.400
'0:34.510',8.800
'0:34.515',8.900
'0:34.520',8.200
'0:34.525',7.500
'0:34.530',7.200
'0:34.535',7.200
'0:34.540',7.200
'0:34.545',7.100
'0:34.550',7.100
'0:34.555',7.000
'0:34.560',7.100
'0:34.565',7.300
'0:34.570',7.200
'0:34.575',7.100
'0:34.580',7.100
'0:34.585',7.300
'0:34.590',7.000
'0:34.595',7.200
'0:34.600',7.200
'0:34.605',7.200
'0:34.610',7.300
'0:34.615',7.200
'0:34.620',7.100
'0:34.625',7.300
'0:34.630',7.300
'0:34.635',7.200
'0:34.640',7.100
'0:34.645',7.100
'0:34.650',7.100
'0:34.655',7.300
'0:34.660',7.300
'0:34.665',7.100
'0:34.670',7.300
'0:34.675',7.200
'0:34.680',7.200
'0:34.685',7.300
'0:34.690',7.300
'0:34.695',7.400
'0:34.700',7.200
'0:34.705',7.200
'0:34.710',7.300
'0:34.715',7.400
'0:34.720',7.200
'0:34.725',7.400
'0:34.730',7.200
'0:34.735',7.200
'0:34.740',7.300
'0:34.745',7.300
'0:34.750',7.300
'0:34.755',7.200
'0:34.760',7.200
'0:34.765',7.300
'0:34.770',7.200
'0:34.775',7.300
'0:34.780',7.400
'0:34.785',7.300
'0:34.790',7.300
'0:34.795',7.400
'0:34.800',7.400
'0:34.805',7.400
'0:34.810',7.300
'0:34.815',7.400
'0:34.820',7.200
'0:34.825',7.300
'0:34.830',7.300
'0:34.835',7.400
'0:34.840',7.300
'0:34.845',7.300
'0:34.850',7.300
'0:34.855',7.300
'0:34.860',7.400
'0:34.865',7.200
'0:34.870',7.300
'0:34.875',7.300
'0:34.880',7.300
'0:34.885',7.300
'0:34.890',7.500
'0:34.895',7.200
'0:34.900',7.300
'0:34.905',7.200
'0:34.910',7.300
'0:34.915',7.500
'0:34.920',7.400
'0:34.925',7.200
'0:34.930',7.300
'0:34.935',7.300
'0:34.940',7.300
'0:34.945',7.400
'0:34.950',7.300
'0:34.955',7.300
'0:34.960',7.300
'0:34.965',7.500
'0:34.970',7.500
'0:34.975',7.500
'0:34.980',7.400
'0:34.985',7.500
'0:34.990',7.400
'0:34.995',7.400
'0:35.000',7.400
'0:35.005',7.300
'0:35.010',7.300
'0:35.015',7.400
'0:35.020',7.400
'0:35.025',7.400
'0:35.030',7.400
'0:35.035',7.400
'0:35.040',7.400
'0:35.045',7.300
'0:35.050',7.300
'0:35.055',7.300
'0:35.060',7.200
'0:35.065',7.700
'0:35.070',7.900
'0:35.075',8.600
'0:35.080',8.900
'0:35.085',8.800
'0:35.090',8.000
'0:35.095',7.300
'0:35.100',7.300
'0:35.105',7.400
'0:35.110',7.300
'0:35.115',7.300
'0:35.120',7.300
'0:35.125',7.300
'0:35.130',7.300
'0:35.135',7.200
'0:35.140',7.200
'0:35.145',7.300
'0:35.150',7.100
'0:35.155',7.200
'0:35.160',7.200
'0:35.165',7.300
'0:35.170',7.300
'0:35.175',7.300
'0:35.180',7.300
'0:35.185',7.400
'0:35.190',7.400
'0:35.195',7.200
'0:35.200',7.200
'0:35.205',7.200
'0:35.210',7.200
'0:35.215',7.200
'0:35.220',7.300
'0:35.225',7.200
'0:35.230',7.100
'0:35.235',7.200
'0:35.240',7.300
'0:35.245',7.300
'0:35.250',7.300
'0:35.255',7.300
'0:35.260',7.200
'0:35.265',7.200
'0:35.270',7.200
'0:35.275',7.100
'0:35.280',7.200
'0:35.285',7.100
'0:35.290',7.200
'0:35.295',7.200
'0:35.300',7.200
'0:35.305',7.200
'0:35.310',7.200
'0:35.315',7.300
'0:35.320',7.300
'0:35.325',7.200
'0:35.330',7.200
'0:35.335',7.200
'0:35.340',7.300
'0:35.345',7.300
'0:35.350',7.300
'0:35.355',7.100
'0:35.360',7.300
'0:35.365',7.300
'0:35.370',7.300
'0:35.375',7.300
'0:35.380',7.400
'0:35.385',7.200
'0:35.390',7.100
'0:35.395',7.200
'0:35.400',7.200
'0:35.405',7.200
'0:35.410',7.200
'0:35.415',7.300
'0:35.420',7.200
'0:35.425',7.200
'0:35.430',7.200
'0:35.435',7.200
'0:35.440',7.300
'0:35.445',7.400
'0:35.450',7.200
'0:35.455',7.200
'0:35.460',7.100
'0:35.465',7.300
'0:35.470',7.100
'0:35.475',7.300
'0:35.480',7.200
'0:35.485',7.200
'0:35.490',7.200
'0:35.495',7.200
'0:35.500',7.000
'0:35.505',7.200
'0:35.510',7.200
'0:35.515',7.200
'0:35.520',7.200
'0:35.525',7.100
'0:35.530',7.400
'0:35.535',7.400
'0:35.540',7.300
'0:35.545',7.300
'0:35.550',7.400
'0:35.555',7.300
'0:35.560',7.300
'0:35.565',7.200
'0:35.570',7.200
'0:35.575',7.300
'0:35.580',7.300
'0:35.585',7.200
'0:35.590',7.200
'0:35.595',7.200
'0:35.600',7.200
'0:35.605',7.300
'0:35.610',7.100
'0:35.615',7.200
'0:35.620',7.200
'0:35.625',7.200
'0:35.630',7.200
'0:35.635',7.200
'0:35.640',7.600
'0:35.645',8.500
'0:35.650',8.800
'0:35.655',8.900
'0:35.660',8.100
'0:35.665',7.500
'0:35.670',7.200
'0:35.675',7.300
'0:35.680',7.200
'0:35.685',7.200
'0:35.690',7.100
'0:35.695',7.000
'0:35.700',7.100
'0:35.705',7.100
'0:35.710',6.900
'0:35.715',7.200
'0:35.720',7.000
'0:35.725',7.100
'0:35.730',7.300
'0:35.735',7.000
'0:35.740',7.000
'0:35.745',7.000
'0:35.750',7.100
'0:35.755',7.100
'0:35.760',7.100
'0:35.765',7.300
'0:35.770',7.100
'0:35.775',7.100
'0:35.780',7.200
'0:35.785',7.200
'0:35.790',7.000
'0:35.795',7.100
'0:35.800',7.100
'0:35.805',7.100
'0:35.810',7.200
'0:35.815',7.200
'0:35.820',7.100
'0:35.825',7.000
'0:35.830',7.200
'0:35.835',7.100
'0:35.840',7.100
'0:35.845',7.000
'0:35.850',7.100
'0:35.855',7.100
'0:35.860',7.100
'0:35.865',7.100
'0:35.870',7.100
'0:35.875',7.100
'0:35.880',7.100
'0:35.885',7.200
'0:35.890',7.100
'0:35.895',7.200
'0:35.900',7.200
'0:35.905',7.200
'0:35.910',7.000
'0:35.915',7.300
'0:35.920',7.100
'0:35.925',7.000
'0:35.930',7.300
'0:35.935',7.200
'0:35.940',7.000
'0:35.945',7.100
'0:35.950',7.300
'0:35.955',7.200
'0:35.960',7.200
'0:35.965',7.300
'0:35.970',7.100
'0:35.975',7.100
'0:35.980',7.200
'0:35.985',7.200
'0:35.990',7.100
'0:35.995',7.300
'0:36.000',7.200
'0:36.005',7.200
'0:36.010',7.200
'0:36.015',7.300
'0:36.020',7.100
'0:36.025',7.100
'0:36.030',7.300
'0:36.035',7.200
'0:36.040',7.200
'0:36.045',7.300
'0:36.050',7.400
'0:36.055',7.200
'0:36.060',7.200
'0:36.065',7.100
'0:36.070',7.200
'0:36.075',7.100
'0:36.080',7.200
'0:36.085',7.100
'0:36.090',7.200
'0:36.095',7.200
'0:36.100',7.300
'0:36.105',7.400
'0:36.110',7.400
'0:36.115',7.300
'0:36.120',7.400
'0:36.125',7.300
'0:36.130',7.300
'0:36.135',7.100
'0:36.140',7.100
'0:36.145',7.100
'0:36.150',7.200
'0:36.155',7.100
'0:36.160',7.100
'0:36.165',7.200
'0:36.170',7.200
'0:36.175',7.100
'0:36.180',7.400
'0:36.185',7.200
'0:36.190',7.200
'0:36.195',7.100
'0:36.200',7.000
'0:36.205',7.000
'0:36.210',7.500
'0:36.215',8.100
'0:36.220',8.700
'0:36.225',8.700
'0:36.230',8.300
'0:36.235',7.400
'0:36.240',7.300
'0:36.245',7.300
'0:36.250',7.100
'0:36.255',7.000
'0:36.260',7.000
'0:36.265',7.000
'0:36.270',7.100
'0:36.275',7.000
'0:36.280',6.900
'0:36.285',7.000
'0:36.290',7.000
'0:36.295',7.100
'0:36.300',6.900
'0:36.305',7.000
'0:36.310',7.100
'0:36.315',7.000
'0:36.320',7.100
'0:36.325',7.100
'0:36.330',7.000
'0:36.335',6.900
'0:36.340',7.000
'0:36.345',7.000
'0:36.350',7.100
'0:36.355',7.000
'0:36.360',7.200
'0:36.365',7.100
'0:36.370',7.100
'0:36.375',7.200
'0:36.380',7.100
'0:36.385',7.000
'0:36.390',7.100
'0:36.395',7.100
'0:36.400',7.100
'0:36.405',7.100
'0:36.410',7.100
'0:36.415',6.900
'0:36.420',7.100
'0:36.425',7.000
'0:36.430',7.100
'0:36.435',7.000
'0:36.440',7.000
'0:36.445',7.100
'0:36.450',7.100
'0:36.455',7.100
'0:36.460',7.300
'0:36.465',7.300
'0:36.470',7.000
'0:36.475',7.000
'0:36.480',7.200
'0:36.485',7.100
'0:36.490',7.100
'0:36.495',7.200
'0:36.500',7.100
'0:36.505',7.000
'0:36.510',7.100
'0:36.515',7.100
'0:36.520',7.100
'0:36.525',7.200
'0:36.530',7.200
'0:36.535',7.000
'0:36.540',7.000
'0:36.545',7.100
'0:36.550',7.200
'0:36.555',7.100
'0:36.560',7.100
'0:36.565',7.100
'0:36.570',7.100
'0:36.575',7.200
'0:36.580',7.100
'0:36.585',7.100
'0:36.590',7.000
'0:36.595',7.200
'0:36.600',7.200
'0:36.605',6.900
'0:36.610',7.000
'0:36.615',7.100
'0:36.620',7.100
'0:36.625',7.100
'0:36.630',7.100
'0:36.635',7.100
'0:36.640',7.000
'0:36.645',7.100
'0:36.650',7.200
'0:36.655',7.000
'0:36.660',7.100
'0:36.665',7.100
'0:36.670',7.100
'0:36.675',7.200
'0:36.680',7.200
'0:36.685',7.200
'0:36.690',7.200
'0:36.695',7.200
'0:36.700',7.200
'0:36.705',7.200
'0:36.710',7.300
'0:36.715',7.100
'0:36.720',7.000
'0:36.725',7.100
'0:36.730',7.200
'0:36.735',7.100
'0:36.740',7.100
'0:36.745',7.100
'0:36.750',7.000
'0:36.755',7.000
'0:36.760',7.000
'0:36.765',6.900
'0:36.770',7.000
'0:36.775',6.800
'0:36.780',7.000
'0:36.785',7.400
'0:36.790',8.000
'0:36.795',8.500
'0:36.800',8.700
'0:36.805',7.900
'0:36.810',7.300
'0:36.815',6.900
'0:36.820',6.800
'0:36.825',7.000
'0:36.830',7.000
'0:36.835',6.900
'0:36.840',6.800
'0:36.845',7.000
'0:36.850',6.900
'0:36.855',6.900
'0:36.860',6.900
'0:36.865',7.100
'0:36.870',6.900
'0:36.875',6.900
'0:36.880',7.000
'0:36.885',6.900
'0:36.890',6.800
'0:36.895',7.000
'0:36.900',6.900
'0:36.905',7.000
'0:36.910',6.900
'0:36.915',7.000
'0:36.920',6.800
'0:36.925',6.900
'0:36.930',6.900
'0:36.935',6.900
'0:36.940',6.900
'0:36.945',6.800
'0:36.950',6.700
'0:36.955',6.900
'0:36.960',6.800
'0:36.965',6.900
'0:36.970',7.000
'0:36.975',6.900
'0:36.980',6.800
'0:36.985',6.900
'0:36.990',6.800
'0:36.995',7.000
'0:37.000',6.900
'0:37.005',6.800
'0:37.010',6.900
'0:37.015',7.000
'0:37.020',6.900
'0:37.025',7.000
'0:37.030',7.200
'0:37.035',7.000
'0:37.040',7.000
'0:37.045',7.000
'0:37.050',7.000
'0:37.055',7.000
'0:37.060',7.000
'0:37.065',7.000
'0:37.070',7.000
'0:37.075',7.200
'0:37.080',7.000
'0:37.085',7.000
'0:37.090',7.100
'0:37.095',7.100
'0:37.100',7.100
'0:37.105',7.100
'0:37.110',7.200
'0:37.115',7.000
'0:37.120',7.100
'0:37.125',7.000
'0:37.130',7.100
'0:37.135',7.000
'0:37.140',7.000
'0:37.145',7.000
'0:37.150',7.100
'0:37.155',7.000
'0:37.160',7.000
'0:37.165',7.100
'0:37.170',7.100
'0:37.175',7.100
'0:37.180',7.200
'0:37.185',7.200
'0:37.190',7.100
'0:37.195',7.100
'0:37.200',7.100
'0:37.205',7.100
'0:37.210',7.100
'0:37.215',7.200
'0:37.220',6.900
'0:37.225',7.100
'0:37.230',7.000
'0:37.235',6.900
'0:37.240',6.900
'0:37.245',6.900
'0:37.250',7.000
'0:37.255',7.000
'0:37.260',7.300
'0:37.265',7.300
